observation_id,subject_kind,subject_id,axis,measure,flow_type,basis,value,value_low,value_high,unit,currency,own_status,indicator_code,line_id,method,method_version,recorded_at,status,supersedes,notes
observation-idn-pipeline-nagajaya-norfund-2025,project,project-idn-pipe-nagajaya-micro-hydro,money,amount,,unknown,,,,,,announced,,idn-progress25-t4-3-3-nagajaya,legacy_event,1,2026-09-24,accepted,,Legacy event idn-pipeline-nagajaya-norfund-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-pipeline-dediesel-east-private-2025,line,idn-progress25-t4-3-3-dediesel-east,money,amount,,unknown,,,,,,announced,,idn-progress25-t4-3-3-dediesel-east,legacy_event,1,2026-09-24,accepted,,Legacy event idn-pipeline-dediesel-east-private-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-pipeline-dediesel-west-private-2025,project,project-idn-pipe-dediesel-west-phase1,money,amount,,unknown,,,,,,announced,,idn-ibvogt-diesel-west-2023-claim-100,legacy_event,1,2026-09-24,accepted,,Legacy event idn-pipeline-dediesel-west-private-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-pipeline-tanah-laut-private-2025,project,project-idn-pipe-tanah-laut-wind,money,amount,,unknown,,,,,,announced,,idn-cipp-2023-cpr-mirror-wind-3,legacy_event,1,2026-09-24,accepted,,Legacy event idn-pipeline-tanah-laut-private-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-pipeline-legok-nangka-private-2025,project,project-idn-pipe-legok-nangka-waste,money,amount,,unknown,,,,,,announced,,idn-news-legok-groundbreaking-antara-2026-claim-91,legacy_event,1,2026-09-24,accepted,,Legacy event idn-pipeline-legok-nangka-private-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-pipeline-singkarak-private-2025,project,project-idn-pipe-singkarak-floating-solar,money,amount,,unknown,,,,,,announced,,idn-project-singkarak-acwa-2022-claim-86,legacy_event,1,2026-09-24,accepted,,Legacy event idn-pipeline-singkarak-private-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-pipeline-sustainable-infrastructure-eib-2025,project,project-idn-pipe-eib-sustainable-infrastructure,money,amount,,unknown,500000000,,,EUR,EUR,mou,,idn-eib-ptsmi-mou-2024-claim-96,legacy_event,1,2026-09-24,accepted,,Legacy event idn-pipeline-sustainable-infrastructure-eib-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-pipeline-sutami-private-2025,project,project-idn-pipe-sutami-floating-solar,money,amount,,unknown,,,,,,announced,,idn-cipp-2023-cpr-mirror-solar-3,legacy_event,1,2026-09-24,accepted,,Legacy event idn-pipeline-sutami-private-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-pipeline-solar-manufacturing-private-2025,project,project-idn-pipe-solar-cell-manufacturing,money,amount,,unknown,,,,,,announced,,idn-jetp-progress-report-2025-supply-chain-3,legacy_event,1,2026-09-24,accepted,,Legacy event idn-pipeline-solar-manufacturing-private-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-pipeline-e-taxi-private-2025,line,idn-progress25-t4-3-3-e-taxi,money,amount,,unknown,,,,,,announced,,idn-progress25-t4-3-3-e-taxi,legacy_event,1,2026-09-24,accepted,,Legacy event idn-pipeline-e-taxi-private-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-pipeline-hijaunesia2-private-2025,line,idn-progress25-t4-3-3-hijaunesia2,money,amount,,unknown,,,,,,announced,,idn-progress25-t4-3-3-hijaunesia2,legacy_event,1,2026-09-24,accepted,,Legacy event idn-pipeline-hijaunesia2-private-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-pipeline-hydro-sumatra-private-2025,line,idn-progress25-t4-3-3-hydro-sumatra,money,amount,,unknown,,,,,,announced,,idn-progress25-t4-3-3-hydro-sumatra,legacy_event,1,2026-09-24,accepted,,Legacy event idn-pipeline-hydro-sumatra-private-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-pipeline-hydro-sulawesi-private-2025,line,idn-progress25-t4-3-3-hydro-sulawesi,money,amount,,unknown,,,,,,announced,,idn-progress25-t4-3-3-hydro-sulawesi,legacy_event,1,2026-09-24,accepted,,Legacy event idn-pipeline-hydro-sulawesi-private-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-pipeline-dieng34-adb-2025,project,project-idn-pipe-dieng-3-4,money,amount,,unknown,,,,,,announced,,idn-progress25-t4-3-3-dieng34,legacy_event,1,2026-09-24,accepted,,Legacy event idn-pipeline-dieng34-adb-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-pipeline-rscm-private-2025,project,project-idn-pipe-rscm-energy-efficiency,money,amount,,unknown,,,,,,announced,,idn-progress25-t4-3-3-rscm,legacy_event,1,2026-09-24,accepted,,Legacy event idn-pipeline-rscm-private-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-pipeline-rsud-private-2025,project,project-idn-pipe-rsud-energy-efficiency,money,amount,,unknown,9000000,,,USD,USD,announced,,idn-jetp-progress-report-2025-energy-efficiency-3,legacy_event,1,2026-09-24,accepted,,Legacy event idn-pipeline-rsud-private-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-portal-gecs-kfw-2026,agreement,agreement-idn-gecs-kfw-portal-2026,money,amount,,unknown,300000000,,,EUR,EUR,approved,,idn-portfolio-project-gecs-claim-76,legacy_event,1,2026-09-24,accepted,,Legacy event idn-portal-gecs-kfw-2026; source=idn-portfolio-project-gecs; locator=Financial Information Modality A
observation-idn-portal-nagajaya-norfund-2026,agreement,agreement-idn-nagajaya-norfund-portal-2026,money,amount,,unknown,1260000,,,USD,USD,approved,,idn-portfolio-project-nagajaya-claim-78,legacy_event,1,2026-09-24,accepted,,Legacy event idn-portal-nagajaya-norfund-2026; source=idn-portfolio-project-nagajaya; locator=Financial Information Modality A
observation-idn-portal-hululais-jica-2026,project,project-idn-pipe-hululais-1-2,money,amount,,unknown,29156000000,,,JPY,JPY,approved,,idn-cipp-2023-cpr-mirror-geothermal-17,legacy_event,1,2026-09-24,accepted,,Legacy event idn-portal-hululais-jica-2026; source=idn-portfolio-project-hululais; locator=Financial Information Modality A
observation-sen-qw2-plan-need-2025,line,sen-investment-plan-l4-mirror-quick-win-2,money,estimate,,unknown,215900000,,,EUR,EUR,need,,sen-investment-plan-l4-mirror-quick-win-2,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-qw2-plan-need-2025; source=sen-investment-plan-l4-mirror; locator=Printed p. 53, Emplois / Ressources, total MEUR"
observation-sen-qw3-plan-need-2025,line,sen-investment-plan-l4-mirror-quick-win-3,money,estimate,,unknown,215900000,,,EUR,EUR,need,,sen-investment-plan-l4-mirror-quick-win-3,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-qw3-plan-need-2025; source=sen-investment-plan-l4-mirror; locator=Printed p. 54, Emplois / Ressources, total MEUR"
observation-sen-diass-kfw-reported-funding,project,project-sen-project-qw-10,money,amount,,unknown,18000000,,,EUR,EUR,announced,,sen-investment-plan-l4-mirror-quick-win-10,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-diass-kfw-reported-funding; source=sen-afd-diass-storage; locator=Single-page factsheet, Prochaines étapes / impacts"
observation-sen-diass-afd-reported-funding,project,project-sen-project-qw-10,money,amount,,unknown,8000000,,,EUR,EUR,announced,,sen-investment-plan-l4-mirror-quick-win-10,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-diass-afd-reported-funding; source=sen-afd-diass-storage; locator=Single-page factsheet, Prochaines étapes / impacts"
observation-sen-saloum-reported-german-allocation-2026,project,project-sen-project-annex-16,money,amount,,unknown,,,,,,announced,,sen-investment-plan-annexes-mirror-submitted-project-16,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-saloum-reported-german-allocation-2026; source=sen-senelec-saloum-tender-2026; locator=AAO 30/2026 p. 1, paragraphs 2-3"
observation-sen-plan-cost-annex-03,line,sen-investment-plan-annexes-mirror-submitted-project-3,money,estimate,,unknown,300000,,,EUR,EUR,need,,sen-investment-plan-annexes-mirror-submitted-project-3,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-cost-annex-03; source=sen-investment-plan-l4-mirror; locator=Printed p.42, named project in summary cost table, M EUR"
observation-sen-plan-cost-annex-05,line,sen-investment-plan-annexes-mirror-submitted-project-5,money,estimate,,unknown,114300000,,,EUR,EUR,need,,sen-investment-plan-annexes-mirror-submitted-project-5,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-cost-annex-05; source=sen-investment-plan-l4-mirror; locator=Printed p.42, named project in summary cost table, M EUR"
observation-sen-plan-cost-annex-06,line,sen-investment-plan-annexes-mirror-submitted-project-6,money,estimate,,unknown,100600000,,,EUR,EUR,need,,sen-investment-plan-annexes-mirror-submitted-project-6,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-cost-annex-06; source=sen-investment-plan-l4-mirror; locator=Printed p.42, named project in summary cost table, M EUR"
observation-sen-plan-cost-annex-07,line,sen-investment-plan-annexes-mirror-submitted-project-7,money,estimate,,unknown,114300000,,,EUR,EUR,need,,sen-investment-plan-annexes-mirror-submitted-project-7,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-cost-annex-07; source=sen-investment-plan-l4-mirror; locator=Printed p.42, named project in summary cost table, M EUR"
observation-sen-plan-cost-annex-08,line,sen-investment-plan-annexes-mirror-submitted-project-8,money,estimate,,unknown,25300000,,,EUR,EUR,need,,sen-investment-plan-annexes-mirror-submitted-project-8,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-cost-annex-08; source=sen-investment-plan-l4-mirror; locator=Printed p.43, named project in summary cost table, M EUR"
observation-sen-plan-cost-annex-09,line,sen-investment-plan-annexes-mirror-submitted-project-9,money,estimate,,unknown,44600000,,,EUR,EUR,need,,sen-investment-plan-annexes-mirror-submitted-project-9,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-cost-annex-09; source=sen-investment-plan-l4-mirror; locator=Printed p.43, named project in summary cost table, M EUR"
observation-sen-plan-cost-annex-10,line,sen-investment-plan-annexes-mirror-submitted-project-10,money,estimate,,unknown,9800000,,,EUR,EUR,need,,sen-investment-plan-annexes-mirror-submitted-project-10,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-cost-annex-10; source=sen-investment-plan-l4-mirror; locator=Printed p.43, named project in summary cost table, M EUR"
observation-sen-plan-cost-annex-11,line,sen-investment-plan-annexes-mirror-submitted-project-11,money,estimate,,unknown,132000000,,,EUR,EUR,need,,sen-investment-plan-annexes-mirror-submitted-project-11,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-cost-annex-11; source=sen-investment-plan-l4-mirror; locator=Printed p.43, named project in summary cost table, M EUR"
observation-sen-plan-cost-annex-12,line,sen-investment-plan-annexes-mirror-submitted-project-12,money,estimate,,unknown,900000,,,EUR,EUR,need,,sen-investment-plan-annexes-mirror-submitted-project-12,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-cost-annex-12; source=sen-investment-plan-l4-mirror; locator=Printed p.43, named project in summary cost table, M EUR"
observation-sen-plan-cost-annex-13,line,sen-investment-plan-annexes-mirror-submitted-project-13,money,estimate,,unknown,2900000,,,EUR,EUR,need,,sen-investment-plan-annexes-mirror-submitted-project-13,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-cost-annex-13; source=sen-investment-plan-l4-mirror; locator=Printed p.43, named project in summary cost table, M EUR"
observation-sen-plan-cost-annex-14,line,sen-investment-plan-annexes-mirror-submitted-project-14,money,estimate,,unknown,2600000,,,EUR,EUR,need,,sen-investment-plan-annexes-mirror-submitted-project-14,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-cost-annex-14; source=sen-investment-plan-l4-mirror; locator=Printed p.43, named project in summary cost table, M EUR"
observation-sen-plan-cost-annex-15,line,sen-investment-plan-annexes-mirror-submitted-project-15,money,estimate,,unknown,202000000,,,EUR,EUR,need,,sen-investment-plan-annexes-mirror-submitted-project-15,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-cost-annex-15; source=sen-investment-plan-l4-mirror; locator=Printed p.41, named project in summary cost table, M EUR"
observation-sen-plan-cost-annex-16,line,sen-investment-plan-annexes-mirror-submitted-project-16,money,estimate,,unknown,30000000,,,EUR,EUR,need,,sen-investment-plan-annexes-mirror-submitted-project-16,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-cost-annex-16; source=sen-investment-plan-l4-mirror; locator=Printed p.42, named project in summary cost table, M EUR"
observation-sen-plan-cost-annex-17,line,sen-investment-plan-annexes-mirror-submitted-project-17,money,estimate,,unknown,62000000,,,EUR,EUR,need,,sen-investment-plan-annexes-mirror-submitted-project-17,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-cost-annex-17; source=sen-investment-plan-l4-mirror; locator=Printed p.42, named project in summary cost table, M EUR"
observation-sen-plan-cost-annex-19,line,sen-investment-plan-annexes-mirror-submitted-project-19,money,estimate,,unknown,19800000,,,EUR,EUR,need,,sen-investment-plan-annexes-mirror-submitted-project-19,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-cost-annex-19; source=sen-investment-plan-l4-mirror; locator=Printed p.43, named project in summary cost table, M EUR"
observation-sen-plan-cost-annex-20,line,sen-investment-plan-annexes-mirror-submitted-project-20,money,estimate,,unknown,78800000,,,EUR,EUR,need,,sen-investment-plan-annexes-mirror-submitted-project-20,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-cost-annex-20; source=sen-investment-plan-l4-mirror; locator=Printed p.44, named project in summary cost table, M EUR"
observation-sen-plan-cost-annex-21,line,sen-investment-plan-annexes-mirror-submitted-project-21,money,estimate,,unknown,45300000,,,EUR,EUR,need,,sen-investment-plan-annexes-mirror-submitted-project-21,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-cost-annex-21; source=sen-investment-plan-l4-mirror; locator=Printed p.44, named project in summary cost table, M EUR"
observation-sen-plan-cost-annex-22,line,sen-investment-plan-annexes-mirror-submitted-project-22,money,estimate,,unknown,53300000,,,EUR,EUR,need,,sen-investment-plan-annexes-mirror-submitted-project-22,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-cost-annex-22; source=sen-investment-plan-l4-mirror; locator=Printed p.44, named project in summary cost table, M EUR"
observation-sen-plan-cost-annex-23,line,sen-investment-plan-annexes-mirror-submitted-project-23,money,estimate,,unknown,92000000,,,EUR,EUR,need,,sen-investment-plan-annexes-mirror-submitted-project-23,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-cost-annex-23; source=sen-investment-plan-l4-mirror; locator=Printed p.42, named project in summary cost table, M EUR"
observation-sen-plan-cost-annex-24,line,sen-investment-plan-annexes-mirror-submitted-project-24,money,estimate,,unknown,7600000,,,EUR,EUR,need,,sen-investment-plan-annexes-mirror-submitted-project-24,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-cost-annex-24; source=sen-investment-plan-l4-mirror; locator=Printed p.42, named project in summary cost table, M EUR"
observation-sen-plan-cost-annex-25,line,sen-investment-plan-annexes-mirror-submitted-project-25,money,estimate,,unknown,400000,,,EUR,EUR,need,,sen-investment-plan-annexes-mirror-submitted-project-25,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-cost-annex-25; source=sen-investment-plan-l4-mirror; locator=Printed p.42, named project in summary cost table, M EUR"
observation-sen-plan-cost-annex-26,line,sen-investment-plan-annexes-mirror-submitted-project-26,money,estimate,,unknown,1724500000,,,EUR,EUR,need,,sen-investment-plan-annexes-mirror-submitted-project-26,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-cost-annex-26; source=sen-investment-plan-l4-mirror; locator=Printed p.42, named project in summary cost table, M EUR"
observation-sen-plan-cost-annex-27,line,sen-investment-plan-annexes-mirror-submitted-project-27,money,estimate,,unknown,17500000,,,EUR,EUR,need,,sen-investment-plan-annexes-mirror-submitted-project-27,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-cost-annex-27; source=sen-investment-plan-l4-mirror; locator=Printed p.44, named project in summary cost table, M EUR"
observation-sen-plan-cost-annex-28,line,sen-investment-plan-annexes-mirror-submitted-project-28,money,estimate,,unknown,64700000,,,EUR,EUR,need,,sen-investment-plan-annexes-mirror-submitted-project-28,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-cost-annex-28; source=sen-investment-plan-l4-mirror; locator=Printed p.44, named project in summary cost table, M EUR"
observation-sen-plan-cost-annex-29,line,sen-investment-plan-annexes-mirror-submitted-project-29,money,estimate,,unknown,62000000,,,EUR,EUR,need,,sen-investment-plan-annexes-mirror-submitted-project-29,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-cost-annex-29; source=sen-investment-plan-l4-mirror; locator=Printed p.44, named project in summary cost table, M EUR"
observation-sen-plan-cost-annex-31,line,sen-investment-plan-annexes-mirror-submitted-project-31,money,estimate,,unknown,175000000,,,EUR,EUR,need,,sen-investment-plan-annexes-mirror-submitted-project-31,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-cost-annex-31; source=sen-investment-plan-l4-mirror; locator=Printed p.43, named project in summary cost table, M EUR"
observation-sen-plan-cost-annex-33,line,sen-investment-plan-annexes-mirror-submitted-project-33,money,estimate,,unknown,30000000,,,EUR,EUR,need,,sen-investment-plan-annexes-mirror-submitted-project-33,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-cost-annex-33; source=sen-investment-plan-l4-mirror; locator=Printed p.41, named project in summary cost table, M EUR"
observation-sen-plan-cost-annex-36,line,sen-investment-plan-annexes-mirror-submitted-project-36,money,estimate,,unknown,3200000,,,EUR,EUR,need,,sen-investment-plan-annexes-mirror-submitted-project-36,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-cost-annex-36; source=sen-investment-plan-l4-mirror; locator=Printed p.44, named project in summary cost table, M EUR"
observation-sen-plan-cost-annex-37,line,sen-investment-plan-annexes-mirror-submitted-project-37,money,estimate,,unknown,64000000,,,EUR,EUR,need,,sen-investment-plan-annexes-mirror-submitted-project-37,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-cost-annex-37; source=sen-investment-plan-l4-mirror; locator=Printed p.44, named project in summary cost table, M EUR"
observation-sen-plan-allocation-qw-04,line,sen-investment-plan-l4-mirror-quick-win-4,money,estimate,,unknown,1074000000,,,EUR,EUR,need,,sen-investment-plan-l4-mirror-quick-win-4,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-allocation-qw-04; source=sen-investment-plan-l4-mirror; locator=Printed p.45, prospective resource allocation table"
observation-sen-plan-allocation-qw-08,line,sen-investment-plan-l4-mirror-quick-win-8,money,estimate,,unknown,1000000,,,EUR,EUR,need,,sen-investment-plan-l4-mirror-quick-win-8,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-allocation-qw-08; source=sen-investment-plan-l4-mirror; locator=Printed p.46, prospective resource allocation table"
observation-sen-plan-allocation-qw-10,line,sen-investment-plan-l4-mirror-quick-win-10,money,estimate,,unknown,10000000,,,EUR,EUR,need,,sen-investment-plan-l4-mirror-quick-win-10,legacy_event,1,2026-09-24,accepted,,"Legacy event sen-plan-allocation-qw-10; source=sen-investment-plan-l4-mirror; locator=Printed p.46, prospective resource allocation table"
observation-sen-diass-kfw-reported-20260420,project,project-sen-project-qw-10,money,amount,,unknown,28000000,,,EUR,EUR,announced,,sen-investment-plan-l4-mirror-quick-win-10,legacy_event,1,2026-09-24,accepted,,Legacy event sen-diass-kfw-reported-20260420; source=sen-diass-groundbreaking-2026; locator=Funding paragraph
observation-sen-diass-afd-reported-20260420,project,project-sen-project-qw-10,money,amount,,unknown,8000000,,,EUR,EUR,announced,,sen-investment-plan-l4-mirror-quick-win-10,legacy_event,1,2026-09-24,accepted,,Legacy event sen-diass-afd-reported-20260420; source=sen-diass-groundbreaking-2026; locator=Funding paragraph
observation-idn-impl-aicet-2025,agreement,agreement-idn-fin-rbl-aicet,delivery,state,,,,,,,,preparation,,idn-adb-aicet-news-2025-claim-70,legacy_implementation_event,1,2026-09-24,accepted,,Legacy implementation event idn-impl-aicet-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-impl-cirebon-closure-2025,asset,asset-idn-pipe-cirebon-1-retirement,asset_state,state,,,660,,,MW,,closure_proposed,,idn-cipp-2023-cpr-mirror-coal-retirement-2,legacy_implementation_event,1,2026-09-24,accepted,,Legacy implementation event idn-impl-cirebon-closure-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-impl-hululais-2025,project,project-idn-pipe-hululais-1-2,delivery,state,,,110,,,MW,,preparation,,idn-cipp-2023-cpr-mirror-geothermal-17,legacy_implementation_event,1,2026-09-24,accepted,,Legacy implementation event idn-impl-hululais-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-impl-nagajaya-2025,project,project-idn-pipe-nagajaya-micro-hydro,delivery,state,,,6,,,MW,,preparation,,idn-progress25-t4-3-3-nagajaya,legacy_implementation_event,1,2026-09-24,accepted,,Legacy implementation event idn-impl-nagajaya-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-impl-dediesel-east-2025,line,idn-progress25-t4-3-3-dediesel-east,delivery,state,,,,,,,,procurement,,idn-progress25-t4-3-3-dediesel-east,legacy_implementation_event,1,2026-09-24,accepted,,Legacy implementation event idn-impl-dediesel-east-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-impl-dediesel-west-2025,project,project-idn-pipe-dediesel-west-phase1,delivery,state,,,,,,,,procurement,,idn-ibvogt-diesel-west-2023-claim-100,legacy_implementation_event,1,2026-09-24,accepted,,Legacy implementation event idn-impl-dediesel-west-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-impl-tanah-laut-2025,project,project-idn-pipe-tanah-laut-wind,delivery,state,,,70,,,MW,,preparation,,idn-cipp-2023-cpr-mirror-wind-3,legacy_implementation_event,1,2026-09-24,accepted,,Legacy implementation event idn-impl-tanah-laut-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-impl-legok-nangka-2025,project,project-idn-pipe-legok-nangka-waste,delivery,state,,,,,,,,proposed,,idn-news-legok-groundbreaking-antara-2026-claim-91,legacy_implementation_event,1,2026-09-24,accepted,,Legacy implementation event idn-impl-legok-nangka-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-impl-singkarak-2025,project,project-idn-pipe-singkarak-floating-solar,delivery,state,,,50,,,MW,,suspended,,idn-project-singkarak-acwa-2022-claim-86,legacy_implementation_event,1,2026-09-24,accepted,,Legacy implementation event idn-impl-singkarak-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-impl-eib-framework-2025,project,project-idn-pipe-eib-sustainable-infrastructure,delivery,state,,,,,,,,proposed,,idn-eib-ptsmi-mou-2024-claim-96,legacy_implementation_event,1,2026-09-24,accepted,,Legacy implementation event idn-impl-eib-framework-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-impl-sutami-2025,project,project-idn-pipe-sutami-floating-solar,delivery,state,,,100,,,MW,,procurement,,idn-cipp-2023-cpr-mirror-solar-3,legacy_implementation_event,1,2026-09-24,accepted,,Legacy implementation event idn-impl-sutami-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-impl-solar-manufacturing-2025,project,project-idn-pipe-solar-cell-manufacturing,delivery,state,,,,,,,,construction,,idn-jetp-progress-report-2025-supply-chain-3,legacy_implementation_event,1,2026-09-24,accepted,,Legacy implementation event idn-impl-solar-manufacturing-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-impl-e-taxi-2025,line,idn-progress25-t4-3-3-e-taxi,delivery,state,,,,,,,,proposed,,idn-progress25-t4-3-3-e-taxi,legacy_implementation_event,1,2026-09-24,accepted,,Legacy implementation event idn-impl-e-taxi-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-impl-hijaunesia2-2025,line,idn-progress25-t4-3-3-hijaunesia2,delivery,state,,,1000,,,MW,,procurement,,idn-progress25-t4-3-3-hijaunesia2,legacy_implementation_event,1,2026-09-24,accepted,,Legacy implementation event idn-impl-hijaunesia2-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-impl-hydro-sumatra-2025,line,idn-progress25-t4-3-3-hydro-sumatra,delivery,state,,,250,,,MW,,procurement,,idn-progress25-t4-3-3-hydro-sumatra,legacy_implementation_event,1,2026-09-24,accepted,,Legacy implementation event idn-impl-hydro-sumatra-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-impl-hydro-sulawesi-2025,line,idn-progress25-t4-3-3-hydro-sulawesi,delivery,state,,,400,,,MW,,procurement,,idn-progress25-t4-3-3-hydro-sulawesi,legacy_implementation_event,1,2026-09-24,accepted,,Legacy implementation event idn-impl-hydro-sulawesi-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-impl-rscm-2025,project,project-idn-pipe-rscm-energy-efficiency,delivery,state,,,,,,,,preparation,,idn-progress25-t4-3-3-rscm,legacy_implementation_event,1,2026-09-24,accepted,,Legacy implementation event idn-impl-rscm-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-impl-rsud-2025,project,project-idn-pipe-rsud-energy-efficiency,delivery,state,,,,,,,,proposed,,idn-jetp-progress-report-2025-energy-efficiency-3,legacy_implementation_event,1,2026-09-24,accepted,,Legacy implementation event idn-impl-rsud-2025; source=idn-jetp-progress-report-2025; locator=Table 4.3-3 pp.72-73
observation-idn-impl-cirebon-suspended-2025,asset,asset-idn-pipe-cirebon-1-retirement,asset_state,state,,,660,,,MW,,suspended,,idn-cipp-2023-cpr-mirror-coal-retirement-2,legacy_implementation_event,1,2026-09-24,accepted,,Legacy implementation event idn-impl-cirebon-suspended-2025; source=idn-news-cirebon-retirement-reuters-2025; locator=Ministerial statement
observation-idn-impl-seg-operational-2025,project,project-idn-pipe-solar-cell-manufacturing,delivery,state,,,,,,,,operational,,idn-jetp-progress-report-2025-supply-chain-3,legacy_implementation_event,1,2026-09-24,accepted,,Legacy implementation event idn-impl-seg-operational-2025; source=idn-project-seg-operational-2025; locator=Phase I operation announcement
observation-idn-impl-sutami-construction-2026,project,project-idn-pipe-sutami-floating-solar,delivery,state,,,100,,,MW,,construction,,idn-cipp-2023-cpr-mirror-solar-3,legacy_implementation_event,1,2026-09-24,accepted,,Legacy implementation event idn-impl-sutami-construction-2026; source=idn-project-sutami-construction-plnnp-2026; locator=Soft launch milestone
observation-idn-impl-legok-construction-2026,project,project-idn-pipe-legok-nangka-waste,delivery,state,,,40.79,,,MW,,construction,,idn-news-legok-groundbreaking-antara-2026-claim-91,legacy_implementation_event,1,2026-09-24,accepted,,Legacy implementation event idn-impl-legok-construction-2026; source=idn-news-legok-groundbreaking-antara-2026; locator=Groundbreaking report
