event_id,project_id,country,event_date,scope,financial_status,funder,window,instrument,amount_original,currency_original,amount_usd,conversion_method,source_id,document_sha256,locator,verification_status,notes
zaf-register-us023-2026-03-30,zaf-register-us023,ZAF,2021-10-01,jetp_strict,signed,United States,Electricity,Grants,544291,USD,544291,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US023",official_register,Status=D. Completed; Institutional / South African Partner=CSIR; project implementation status is not treated as disbursement evidence
zaf-register-us024-2026-03-30,zaf-register-us024,ZAF,2021-10-01,jetp_strict,signed,United States,Electricity,Grants,82331,USD,82331,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US024",official_register,"Status=D. Completed; Institutional / South African Partner=City of Cape Town, South African Developers; project implementation status is not treated as disbursement evidence"
zaf-register-us026-2026-03-30,zaf-register-us026,ZAF,2022-07-01,jetp_strict,signed,United States,Municipalities,Grants,289656,USD,289656,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US026",official_register,Status=D. Completed; Institutional / South African Partner=SALGA; project implementation status is not treated as disbursement evidence
zaf-register-us027-2026-03-30,zaf-register-us027,ZAF,2023-03-01,jetp_strict,signed,United States,Municipalities,Grants,38718,USD,38718,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US027",official_register,Status=D. Completed; Institutional / South African Partner=SALGA; project implementation status is not treated as disbursement evidence
zaf-register-us028-2026-03-30,zaf-register-us028,ZAF,2023-04-03,jetp_strict,signed,United States,Municipalities,Grants,579075,USD,579075,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US028",official_register,Status=D. Completed; Institutional / South African Partner=SALGA; project implementation status is not treated as disbursement evidence
zaf-register-us029-2026-03-30,zaf-register-us029,ZAF,2021-10-01,jetp_strict,signed,United States,Municipalities,Grants,1746097,USD,1746097,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US029",official_register,Status=D. Completed; Institutional / South African Partner=SALGA; project implementation status is not treated as disbursement evidence
zaf-register-us030-2026-03-30,zaf-register-us030,ZAF,2022-10-03,jetp_strict,signed,United States,Municipalities,Grants,227368,USD,227368,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US030",official_register,"Status=D. Completed; Institutional / South African Partner=Western Cape Provinical Government, City of Cape Town; project implementation status is not treated as disbursement evidence"
zaf-register-us031-2026-03-30,zaf-register-us031,ZAF,2023-02-01,jetp_strict,signed,United States,Municipalities,Grants,9219,USD,9219,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US031",official_register,Status=D. Completed; Institutional / South African Partner=Municipalities; project implementation status is not treated as disbursement evidence
zaf-register-us032-2026-03-30,zaf-register-us032,ZAF,2022-10-03,jetp_strict,signed,United States,Municipalities,Grants,210699,USD,210699,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US032",official_register,Status=D. Completed; Institutional / South African Partner=SALGA and DBSA; project implementation status is not treated as disbursement evidence
zaf-register-us033-2026-03-30,zaf-register-us033,ZAF,2022-03-01,jetp_strict,signed,United States,Skills,Grants,449743,USD,449743,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US033",official_register,"Status=D. Completed; Institutional / South African Partner=Various - Eskom, SALGA, Municipal Officials; project implementation status is not treated as disbursement evidence"
zaf-register-us034-2026-03-30,zaf-register-us034,ZAF,2022-03-01,jetp_strict,signed,United States,Skills,Grants,1617041,USD,1617041,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US034",official_register,Status=D. Completed; Institutional / South African Partner=EWSETA & Mpumalanga TVETs; project implementation status is not treated as disbursement evidence
zaf-register-us035-2026-03-30,zaf-register-us035,ZAF,2022-03-01,jetp_strict,signed,United States,Municipalities,Grants,286850,USD,286850,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US035",official_register,"Status=D. Completed; Institutional / South African Partner=Anova Healthcare, others; project implementation status is not treated as disbursement evidence"
zaf-register-us037-2026-03-30,zaf-register-us037,ZAF,2022-01-01,jetp_strict,signed,United States,Electricity,Grants,550000,USD,550000,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US037",official_register,"Status=D. Completed; Institutional / South African Partner=NERSA, SALGA, DMRE; project implementation status is not treated as disbursement evidence"
zaf-register-us038-2026-03-30,zaf-register-us038,ZAF,2023-01-02,jetp_strict,signed,United States,Skills,Grants,81507,USD,81507,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US038",official_register,Status=D. Completed; Institutional / South African Partner=NERSA; project implementation status is not treated as disbursement evidence
zaf-register-us039-2026-03-30,zaf-register-us039,ZAF,2024-10-04,jetp_strict,signed,United States,Skills,Grants,1400000,USD,550000,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID US039",official_register,Status=C. Implementation Phase; Institutional / South African Partner=JET PMU; project implementation status is not treated as disbursement evidence
zaf-register-afdb001-2026-03-30,zaf-register-afdb001,ZAF,2025-06-12,jetp_strict,signed,AfDB,Skills,Grants,1000000,USD,1000000,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID AFDB001",official_register,Status=C. Implementation Phase; Disbursement Channel=National Business Initiative; Co-Financing: Name=n/a; Institutional / South African Partner=National Business Initiative ; JET PMU; PCC; DHET ; SETAs ;; project implementation status is not treated as disbursement evidence
zaf-register-afdb002-2026-03-30,zaf-register-afdb002,ZAF,2024-09-12,jetp_strict,signed,AfDB,JT-Mpumalanga,Grants,479325,USD,479325,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID AFDB002",official_register,"Status=C. Implementation Phase; Disbursement Channel=Mpumalanga Green Cluster Agency; Co-Financing: Name=ABSA BANK ; CLIMATE INVESTMENT FUND; AGENCE FRANCAISE DE DEVELOPPEMENT; Institutional / South African Partner=MGCA, DOE, DSD, DARDLEA; project implementation status is not treated as disbursement evidence"
zaf-register-afdb003-2026-03-30,zaf-register-afdb003,ZAF,2026-02-01,jetp_strict,signed,AfDB,JT-Mpumalanga,Grants,616275,USD,616275,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID AFDB003",official_register,Status=B. Approved; Disbursement Channel=Africa Climate Foundation (ACF); Co-Financing: Name=n/a; Institutional / South African Partner=JET PMU; project implementation status is not treated as disbursement evidence
zaf-register-afdb004-2026-03-30,zaf-register-afdb004,ZAF,2025-07-24,jetp_strict,signed,AfDB,Electricity,Policy Loans,474640000,USD,474640000,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID AFDB004",official_register,Status=C. Implementation Phase; project implementation status is not treated as disbursement evidence
zaf-register-sp001-2026-03-30,zaf-register-sp001,ZAF,2024-01-01,jetp_strict,signed,Spain,Electricity,Grants,2700000,USD,2700000,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID SP001",official_register,Status=D. Completed; project implementation status is not treated as disbursement evidence
zaf-register-idc001-2026-03-30,zaf-register-idc001,ZAF,2026-01-01,jetp_strict,signed,IDC,NEVs,Grants,1500000,ZAR,84745.76271186442,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID IDC001",official_register,Status=A. Planned; Institutional / South African Partner=National Treasury; project implementation status is not treated as disbursement evidence
zaf-register-idc002-2026-03-30,zaf-register-idc002,ZAF,2026-01-01,jetp_strict,signed,IDC,NEVs,Grants,1000000,ZAR,56497.17514124294,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID IDC002",official_register,"Status=A. Planned; Institutional / South African Partner=TIPS, High Gear, merSETA, DHET; project implementation status is not treated as disbursement evidence"
zaf-register-idc003-2026-03-30,zaf-register-idc003,ZAF,2023-12-01,jetp_strict,signed,IDC,NEVs,Grants,4449695,ZAR,251395.197740113,JET PMU reported USD equivalent at 2026-03-30,zaf-jet-investment-register-q1-2026,5b5d6442da4e9e57b3c83b7bfc04a19135b2c5bf750c2480685d9d084dc093f4,"Overall - Data, Unique ID IDC003",official_register,"Status=D. Completed; Institutional / South African Partner=NAAMSA, NAACAM, Green Cape; project implementation status is not treated as disbursement evidence"
zaf-murp-afdb-approved-2026,zaf-murp,ZAF,2026-07-16,jetp_strict,approved,African Development Bank,Municipalities,Results-based sovereign loan,400000000,USD,,,zaf-murp-afdb-2026,,official announcement,official_funder,UK-guaranteed loan approved by AfDB; no disbursement inferred
zaf-eepbip-maf-approved-2018,zaf-eepbip,ZAF,2018-08-01,ipg_energy_extended,approved,Mitigation Action Facility,Energy Efficiency,Grant and risk-mitigation programme,20100000,EUR,,,zaf-eepbip-maf,,project profile,official_funder,Funding volume provided by the facility; implementation period begins August 2018
idn-approved-isle1-canada-2025,idn-fin-isle-1,IDN,2025-11-30,jetp_strict,approved,Canada Clean Energy and Forest Climate Facility,Grid and access,Concessional loan,64300000,CAD,47500000,Report-stated USD equivalent,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-2 p.72,official_report,Canadian co-financing approved in addition to USD 500m IBRD support; approval is not treated as disbursement
idn-approved-sreap-kfw-2025,idn-fin-rbl-sreap,IDN,2025-11-30,jetp_strict,approved,KfW,Grid,Concessional loan,63900000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-2 p.72,official_report,Results-based programme for grid infrastructure in West and Central Java; approval is not treated as disbursement
idn-approved-xurya-norfund-2025,idn-fin-xurya-rooftop,IDN,2025-11-30,jetp_strict,approved,Norfund,Renewable energy,Equity,25000000,USD,25000000,Original currency is USD,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-2 p.72,official_report,Equity injection into PT Xurya Daya Indonesia; approval is not treated as disbursement
idn-approved-xurya-bii-2025,idn-fin-xurya-rooftop,IDN,2025-11-30,jetp_strict,approved,British International Investment,Renewable energy,Equity,5000000,USD,5000000,Original currency is USD,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-2 p.72,official_report,Equity investment alongside Norfund; approval is not treated as disbursement
idn-approved-aset-kfw-2025,idn-fin-pbl-aset,IDN,2025-11-30,jetp_strict,approved,KfW,Policy,Concessional loan,200000000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-2 p.72,official_report,KfW share of co-financed policy-based lending; approval is not treated as disbursement
idn-approved-aset-afd-2025,idn-fin-pbl-aset,IDN,2025-11-30,jetp_strict,approved,Agence française de développement,Policy,Concessional loan,150000000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-2 p.72,official_report,AFD share of co-financed policy-based lending; approval is not treated as disbursement
idn-approved-aicet-afd-2025,idn-fin-rbl-aicet,IDN,2025-11-30,jetp_strict,approved,Agence française de développement,Renewable energy,Concessional loan,300000000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-2 p.72,official_report,AFD share of results-based lending to PLN; approval is not treated as disbursement
idn-approved-aicet-uk-adb-2025,idn-fin-rbl-aicet,IDN,2025-11-30,jetp_strict,approved,United Kingdom via ADB,Renewable energy,Concessional loan,10000000,USD,10000000,Original currency is USD,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-2 p.72,official_report,UK share managed by ADB; approval is not treated as disbursement
idn-approved-aicet-eu-acgf-2025,idn-fin-rbl-aicet,IDN,2025-11-30,jetp_strict,approved,European Union via ADB ACGF,Renewable energy,Concessional loan,10000000,USD,10000000,Original currency is USD,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-2 p.72,official_report,EU ASEAN Catalytic Green Finance Facility share; approval is not treated as disbursement
idn-approved-muara-laboh-jbic-2025,idn-fin-muara-laboh-2,IDN,2025-11-30,jetp_strict,approved,Japan Bank for International Cooperation,Geothermal,Non-concessional loan,138000000,USD,138000000,Original currency is USD,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-2 p.72,official_report,JBIC financing for expansion from 85 MW to 168 MW; the separate MUFG amount is TBC and not represented as a numeric event
idn-approved-saguling-blended-2025,idn-fin-saguling-floating-solar,IDN,2025-11-30,jetp_strict,approved,DEG / Proparco / Standard Chartered,Renewable energy,Commercial loan,60000000,USD,60000000,Original currency is USD,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-2 p.72,official_report,Combined financing reported for the Saguling floating solar project; approval is not treated as financial close or disbursement
idn-approved-mrt-north-south-jica-2025,idn-fin-mrt-north-south,IDN,2025-11-30,jetp_strict,approved,JICA,Public transport,Concessional loan,764500000,USD,764500000,Original currency is USD,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-2 p.72,official_report,Report says funding was approved in 2022; event date records the November 2025 reporting cut-off
idn-approved-mrt-east-west-jica-2025,idn-fin-mrt-east-west,IDN,2025-11-30,jetp_strict,approved,JICA,Public transport,Concessional loan,1027000000,USD,1027000000,Original currency is USD,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-2 p.72,official_report,Report says funding was approved in 2024; event date records the November 2025 reporting cut-off
idn-approved-wolcot-canada-2025,idn-grant-wolcot,IDN,2025-11-30,jetp_strict,approved,Canada via World Bank and ADB,Just transition,Grant and technical assistance,4700000,CAD,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-4 p.73,official_report,Approved grant or TA; approval is not treated as disbursement
idn-approved-esmap-canada-2025,idn-grant-esmap-canada,IDN,2025-11-30,jetp_strict,approved,Canada via World Bank,Energy transition,Grant and technical assistance,2000000,CAD,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-4 p.73,official_report,Canadian ESMAP contribution; approval is not treated as disbursement
idn-approved-etp-canada-2025,idn-grant-jetp-etp,IDN,2025-11-30,jetp_strict,approved,Canada via UNOPS,Energy transition,Grant and technical assistance,2000000,CAD,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-4 p.73,official_report,Canadian contribution to the ETP programme also supported by the UK; approval is not treated as disbursement
idn-approved-cefim-canada-2025,idn-grant-cefim,IDN,2025-11-30,jetp_strict,approved,Canada,Clean-energy finance,Grant and technical assistance,1000000,CAD,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-4 p.73,official_report,OECD-implemented CEFIM contribution; approval is not treated as disbursement
idn-approved-cetp-canada-2025,idn-grant-cetp,IDN,2025-11-30,jetp_strict,approved,Canada via IEA,Energy transition,Grant and technical assistance,1000000,CAD,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-4 p.73,official_report,Canadian CETP contribution; approval is not treated as disbursement
idn-approved-enerkey-canada-2025,idn-grant-enerkey,IDN,2025-11-30,jetp_strict,approved,Canada via IISD,Energy transition,Grant and technical assistance,5500000,CAD,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-4 p.73,official_report,Implementing partner reported as TBC; approval is not treated as disbursement
idn-approved-euicf-eu-2025,idn-grant-eu-indonesia-cooperation-facility,IDN,2025-11-30,jetp_strict,approved,European Union,Energy transition,Grant and technical assistance,2500000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-6 p.74,official_report,EU-Indonesia Cooperation Facility grant; approval is not treated as disbursement
idn-approved-s4i-eu-2025,idn-grant-s4i,IDN,2025-11-30,jetp_strict,approved,European Union via KfW,Infrastructure finance,Grant and technical assistance,17000000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-6 p.74,official_report,Support for Infrastructure Investments in Indonesia; approval is not treated as disbursement
idn-approved-sdg-one-eu-2025,idn-grant-sdg-indonesia-one,IDN,2025-11-30,jetp_strict,approved,European Union via AFD,Sustainable finance,Grant and technical assistance,5000000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-6 p.74,official_report,SDG Indonesia One contribution; approval is not treated as disbursement
idn-approved-ietf-eu-2025,idn-grant-ietf,IDN,2025-11-30,jetp_strict,approved,European Union via AFD,Energy transition,Grant and technical assistance,11000000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-6 p.74,official_report,EU contribution to IETF alongside a distinct French contribution; approval is not treated as disbursement
idn-approved-ipdf-eu-2025,idn-grant-ipdf,IDN,2025-11-30,jetp_strict,approved,European Union via KfW,Policy,Grant and technical assistance,3000000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-6 p.74,official_report,JETP-scope portion of the Indonesia Policy Development Fund; approval is not treated as disbursement
idn-approved-efsd-eu-2025,idn-grant-efsd-energy-preparation,IDN,2025-11-30,jetp_strict,approved,European Union via KfW,Project preparation,Grant and technical assistance,7400000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-6 p.74,official_report,EFSD+ energy project preparation support; approval is not treated as disbursement
idn-approved-ietf-france-2025,idn-grant-ietf,IDN,2025-11-30,jetp_strict,approved,France via AFD,Energy transition,Grant and technical assistance,4100000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-7 p.74,official_report,French contribution to the same IETF programme as the EU row; approval is not treated as disbursement
idn-approved-etmptf-germany-2025,idn-grant-etmptf,IDN,2025-11-30,jetp_strict,approved,Germany via IKI and ADB,Coal retirement,Grant and technical assistance,30000000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-8 pp.74-75,official_report,Programme funding for early coal retirement; approval is not evidence that a plant has physically retired or that funds were disbursed
idn-approved-seti-germany-2025,idn-grant-seti,IDN,2025-11-30,jetp_strict,approved,Germany via IKI BMWK,Energy transition,Grant and technical assistance,15000000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-8 pp.74-75,official_report,Sustainable Energy Transition in Indonesia programme; approval is not treated as disbursement
idn-approved-etap-germany-2025,idn-grant-etap,IDN,2025-11-30,jetp_strict,approved,Germany via KfW,Energy transition,Grant and technical assistance,6500000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-8 pp.74-75,official_report,Energy Transition Acceleration Programme; approval is not treated as disbursement
idn-approved-iki-jet-germany-2025,idn-grant-iki-jet,IDN,2025-11-30,jetp_strict,approved,Germany via IKI BMWK,Just transition,Grant and technical assistance,6500000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-8 pp.74-75,official_report,Innovation Regions for a Just Energy Transition; approval is not treated as disbursement
idn-approved-low-carbon-buildings-germany-2025,idn-grant-asia-low-carbon-buildings,IDN,2025-11-30,jetp_strict,approved,Germany via IKI and GGGI,Energy efficiency,Grant and technical assistance,3800000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-8 pp.74-75,official_report,Asia Low Carbon Building Transition; approval is not treated as disbursement
idn-approved-gesit-germany-2025,idn-grant-gesit,IDN,2025-11-30,jetp_strict,approved,Germany via BMZ,Just transition,Grant and technical assistance,1500000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-8 pp.74-75,official_report,Additional-budget contribution to GESIT; approval is not treated as disbursement
idn-approved-reep2-germany-2025,idn-grant-reep2,IDN,2025-11-30,jetp_strict,approved,Germany via BMZ,Renewable energy,Grant and technical assistance,2000000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-8 pp.74-75,official_report,1000 Islands renewable electrification programme; approval is not treated as disbursement
idn-approved-case-germany-2025,idn-grant-case,IDN,2025-11-30,jetp_strict,approved,Germany via IKI BMWK,Energy transition,Grant and technical assistance,2500000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-8 pp.74-75,official_report,Clean Affordable and Secure Energy for Southeast Asia; approval is not treated as disbursement
idn-approved-entri-germany-2025,idn-grant-entri,IDN,2025-11-30,jetp_strict,approved,Germany via BMZ,Mini-grids,Grant and technical assistance,2000000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-8 pp.74-75,official_report,Renewable Energy Mini-Grids Triangular Cooperation; approval is not treated as disbursement
idn-approved-explore-germany-2025,idn-grant-explore,IDN,2025-11-30,jetp_strict,approved,Germany via IKI BMWK,Renewable energy,Grant and technical assistance,1500000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-8 pp.74-75,official_report,Strategic Exploration of Economic Mitigation Potentials through Renewables; approval is not treated as disbursement
idn-approved-candi-umbul-germany-2025,idn-grant-candi-umbul-telomoyo,IDN,2025-11-30,jetp_strict,approved,Germany via BMZ and KfW,Geothermal,Grant and technical assistance,1000000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-8 pp.74-75,official_report,Candi Umbul Telomoyo project support; approval is not treated as disbursement
idn-approved-hydropower2-germany-2025,idn-grant-sustainable-hydropower-2,IDN,2025-11-30,jetp_strict,approved,Germany via BMZ and KfW,Hydropower,Grant and technical assistance,700000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-8 pp.74-75,official_report,Accompanying Measure for Sustainable Hydropower Program II; approval is not treated as disbursement
idn-approved-esia-germany-2025,idn-grant-jetp-esia-study,IDN,2025-11-30,jetp_strict,approved,Germany via BMZ and KfW,Project preparation,Grant and technical assistance,1500000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-8 pp.74-75,official_report,ESIA study support updated as of March; approval is not treated as disbursement
idn-approved-perform-germany-2025,idn-grant-perform,IDN,2025-11-30,jetp_strict,approved,Germany via BMZ,Policy,Grant and technical assistance,5800000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-8 pp.74-75,official_report,Performing Energy Transition through Fiscal Reform in Indonesia; approval is not treated as disbursement
idn-approved-finance-facilitation-germany-2025,idn-grant-jetp-financing-facilitation,IDN,2025-11-30,jetp_strict,approved,Germany via BMZ and KfW,Project preparation,Grant and technical assistance,2000000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-8 pp.74-75,official_report,Facilitating Financing for Indonesia JETP programme; approval is not treated as disbursement
idn-approved-re2grid-germany-2025,idn-grant-re2grid,IDN,2025-11-30,jetp_strict,approved,Germany via BMZ,Grid,Grant and technical assistance,1500000,EUR,,,idn-jetp-progress-report-2025,74fb460fd09e76607e3cff308f5ba2754f2ebd91b0c9b7613c1a041e7b361162,Table 4.3-8 pp.74-75,official_report,RE2Grid programme; approval is not treated as disbursement
