old_id,kind,new_id
idn-progress25-transmission-312,line,idn-jetp-progress-report-2025-transmission-312
idn-progress25-transmission-313,line,idn-jetp-progress-report-2025-transmission-313
idn-progress25-transmission-314,line,idn-jetp-progress-report-2025-transmission-314
idn-progress25-transmission-315,line,idn-jetp-progress-report-2025-transmission-315
idn-progress25-transmission-316,line,idn-jetp-progress-report-2025-transmission-316
idn-progress25-transmission-317,line,idn-jetp-progress-report-2025-transmission-317
idn-progress25-transmission-318,line,idn-jetp-progress-report-2025-transmission-318
idn-progress25-transmission-319,line,idn-jetp-progress-report-2025-transmission-319
idn-progress25-transmission-320,line,idn-jetp-progress-report-2025-transmission-320
idn-progress25-transmission-321,line,idn-jetp-progress-report-2025-transmission-321
idn-progress25-transmission-322,line,idn-jetp-progress-report-2025-transmission-322
idn-progress25-transmission-323,line,idn-jetp-progress-report-2025-transmission-323
idn-progress25-transmission-324,line,idn-jetp-progress-report-2025-transmission-324
idn-progress25-transmission-325,line,idn-jetp-progress-report-2025-transmission-325
idn-progress25-transmission-326,line,idn-jetp-progress-report-2025-transmission-326
idn-progress25-transmission-327,line,idn-jetp-progress-report-2025-transmission-327
idn-progress25-transmission-328,line,idn-jetp-progress-report-2025-transmission-328
idn-progress25-transmission-329,line,idn-jetp-progress-report-2025-transmission-329
idn-progress25-transmission-330,line,idn-jetp-progress-report-2025-transmission-330
idn-progress25-transmission-331,line,idn-jetp-progress-report-2025-transmission-331
idn-progress25-transmission-332,line,idn-jetp-progress-report-2025-transmission-332
idn-progress25-transmission-333,line,idn-jetp-progress-report-2025-transmission-333
idn-progress25-transmission-334,line,idn-jetp-progress-report-2025-transmission-334
idn-progress25-transmission-335,line,idn-jetp-progress-report-2025-transmission-335
idn-progress25-transmission-336,line,idn-jetp-progress-report-2025-transmission-336
idn-progress25-transmission-337,line,idn-jetp-progress-report-2025-transmission-337
idn-progress25-transmission-338,line,idn-jetp-progress-report-2025-transmission-338
idn-progress25-transmission-339,line,idn-jetp-progress-report-2025-transmission-339
idn-progress25-transmission-340,line,idn-jetp-progress-report-2025-transmission-340
idn-progress25-wind-001,line,idn-jetp-progress-report-2025-wind-1
idn-progress25-wind-002,line,idn-jetp-progress-report-2025-wind-2
idn-progress25-wind-003,line,idn-jetp-progress-report-2025-wind-3
idn-progress25-wind-004,line,idn-jetp-progress-report-2025-wind-4
idn-progress25-wind-005,line,idn-jetp-progress-report-2025-wind-5
idn-progress25-wind-006,line,idn-jetp-progress-report-2025-wind-6
idn-progress25-wind-007,line,idn-jetp-progress-report-2025-wind-7
idn-progress25-wind-008,line,idn-jetp-progress-report-2025-wind-8
idn-progress25-wind-009,line,idn-jetp-progress-report-2025-wind-9
idn-progress25-wind-010,line,idn-jetp-progress-report-2025-wind-10
idn-progress25-wind-011,line,idn-jetp-progress-report-2025-wind-11
idn-progress25-wind-012,line,idn-jetp-progress-report-2025-wind-12
idn-progress25-wind-013,line,idn-jetp-progress-report-2025-wind-13
idn-progress25-wind-014,line,idn-jetp-progress-report-2025-wind-14
idn-progress25-wind-015,line,idn-jetp-progress-report-2025-wind-15
idn-progress25-wind-016,line,idn-jetp-progress-report-2025-wind-16
idn-progress25-wind-017,line,idn-jetp-progress-report-2025-wind-17
idn-progress25-wind-018,line,idn-jetp-progress-report-2025-wind-18
idn-progress25-wind-019,line,idn-jetp-progress-report-2025-wind-19
idn-progress25-wind-020,line,idn-jetp-progress-report-2025-wind-20
idn-progress25-wind-021,line,idn-jetp-progress-report-2025-wind-21
idn-progress25-wind-022,line,idn-jetp-progress-report-2025-wind-22
idn-progress25-wind-023,line,idn-jetp-progress-report-2025-wind-23
idn-progress25-wind-024,line,idn-jetp-progress-report-2025-wind-24
idn-progress25-wind-025,line,idn-jetp-progress-report-2025-wind-25
idn-progress25-wind-026,line,idn-jetp-progress-report-2025-wind-26
idn-progress25-wind-027,line,idn-jetp-progress-report-2025-wind-27
idn-progress25-wind-028,line,idn-jetp-progress-report-2025-wind-28
idn-progress25-wind-029,line,idn-jetp-progress-report-2025-wind-29
idn-progress25-wind-030,line,idn-jetp-progress-report-2025-wind-30
idn-progress25-wind-031,line,idn-jetp-progress-report-2025-wind-31
idn-progress25-wind-032,line,idn-jetp-progress-report-2025-wind-32
idn-progress25-wind-033,line,idn-jetp-progress-report-2025-wind-33
idn-progress25-wind-034,line,idn-jetp-progress-report-2025-wind-34
idn-progress25-wind-035,line,idn-jetp-progress-report-2025-wind-35
idn-progress25-wind-036,line,idn-jetp-progress-report-2025-wind-36
idn-progress25-wind-037,line,idn-jetp-progress-report-2025-wind-37
idn-progress25-wind-038,line,idn-jetp-progress-report-2025-wind-38
idn-progress25-wind-039,line,idn-jetp-progress-report-2025-wind-39
idn-progress25-wind-040,line,idn-jetp-progress-report-2025-wind-40
idn-progress25-wind-041,line,idn-jetp-progress-report-2025-wind-41
idn-progress25-wind-042,line,idn-jetp-progress-report-2025-wind-42
idn-progress25-wind-043,line,idn-jetp-progress-report-2025-wind-43
idn-progress25-wind-044,line,idn-jetp-progress-report-2025-wind-44
idn-progress25-wind-045,line,idn-jetp-progress-report-2025-wind-45
idn-progress25-wind-046,line,idn-jetp-progress-report-2025-wind-46
idn-progress25-wind-047,line,idn-jetp-progress-report-2025-wind-47
idn-progress25-wind-048,line,idn-jetp-progress-report-2025-wind-48
idn-progress25-wind-049,line,idn-jetp-progress-report-2025-wind-49
idn-progress25-wind-050,line,idn-jetp-progress-report-2025-wind-50
idn-progress25-wind-051,line,idn-jetp-progress-report-2025-wind-51
idn-progress25-wind-052,line,idn-jetp-progress-report-2025-wind-52
idn-progress25-wind-053,line,idn-jetp-progress-report-2025-wind-53
idn-progress25-wind-054,line,idn-jetp-progress-report-2025-wind-54
idn-progress25-wind-055,line,idn-jetp-progress-report-2025-wind-55
vnm-rmp-2023:annex-I.1:001,line,vnm-rmp-2023-annex-i.1-1
vnm-rmp-2023:annex-I.1:002,line,vnm-rmp-2023-annex-i.1-2
vnm-rmp-2023:annex-I.1:003,line,vnm-rmp-2023-annex-i.1-3
vnm-rmp-2023:annex-I.1:004,line,vnm-rmp-2023-annex-i.1-4
vnm-rmp-2023:annex-I.1:005,line,vnm-rmp-2023-annex-i.1-5
vnm-rmp-2023:annex-I.1:006,line,vnm-rmp-2023-annex-i.1-6
vnm-rmp-2023:annex-I.1:007,line,vnm-rmp-2023-annex-i.1-7
vnm-rmp-2023:annex-I.1:008,line,vnm-rmp-2023-annex-i.1-8
vnm-rmp-2023:annex-I.1:009,line,vnm-rmp-2023-annex-i.1-9
vnm-rmp-2023:annex-I.1:010,line,vnm-rmp-2023-annex-i.1-10
vnm-rmp-2023:annex-I.1:011,line,vnm-rmp-2023-annex-i.1-11
vnm-rmp-2023:annex-I.1:012,line,vnm-rmp-2023-annex-i.1-12
vnm-rmp-2023:annex-I.1:013,line,vnm-rmp-2023-annex-i.1-13
vnm-rmp-2023:annex-I.1:014,line,vnm-rmp-2023-annex-i.1-14
vnm-rmp-2023:annex-I.1:015,line,vnm-rmp-2023-annex-i.1-15
vnm-rmp-2023:annex-I.1:016,line,vnm-rmp-2023-annex-i.1-16
vnm-rmp-2023:annex-I.1:017,line,vnm-rmp-2023-annex-i.1-17
vnm-rmp-2023:annex-I.1:018,line,vnm-rmp-2023-annex-i.1-18
vnm-rmp-2023:annex-I.1:019,line,vnm-rmp-2023-annex-i.1-19
vnm-rmp-2023:annex-I.1:020,line,vnm-rmp-2023-annex-i.1-20
vnm-rmp-2023:annex-I.1:021,line,vnm-rmp-2023-annex-i.1-21
vnm-rmp-2023:annex-I.1:022,line,vnm-rmp-2023-annex-i.1-22
vnm-rmp-2023:annex-I.1:023,line,vnm-rmp-2023-annex-i.1-23
vnm-rmp-2023:annex-I.1:024,line,vnm-rmp-2023-annex-i.1-24
vnm-rmp-2023:annex-I.1:025,line,vnm-rmp-2023-annex-i.1-25
vnm-rmp-2023:annex-I.1:026,line,vnm-rmp-2023-annex-i.1-26
vnm-rmp-2023:annex-I.1:027,line,vnm-rmp-2023-annex-i.1-27
vnm-rmp-2023:annex-I.1:028,line,vnm-rmp-2023-annex-i.1-28
vnm-rmp-2023:annex-I.1:029,line,vnm-rmp-2023-annex-i.1-29
vnm-rmp-2023:annex-I.1:030,line,vnm-rmp-2023-annex-i.1-30
vnm-rmp-2023:annex-I.1:031,line,vnm-rmp-2023-annex-i.1-31
vnm-rmp-2023:annex-I.1:032,line,vnm-rmp-2023-annex-i.1-32
vnm-rmp-2023:annex-I.1:033,line,vnm-rmp-2023-annex-i.1-33
vnm-rmp-2023:annex-I.1:034,line,vnm-rmp-2023-annex-i.1-34
vnm-rmp-2023:annex-I.1:035,line,vnm-rmp-2023-annex-i.1-35
vnm-rmp-2023:annex-I.1:036,line,vnm-rmp-2023-annex-i.1-36
vnm-rmp-2023:annex-I.1:037,line,vnm-rmp-2023-annex-i.1-37
vnm-rmp-2023:annex-I.2:001,line,vnm-rmp-2023-annex-i.2-1
vnm-rmp-2023:annex-I.2:002,line,vnm-rmp-2023-annex-i.2-2
vnm-rmp-2023:annex-I.2:003,line,vnm-rmp-2023-annex-i.2-3
vnm-rmp-2023:annex-I.2:004,line,vnm-rmp-2023-annex-i.2-4
vnm-rmp-2023:annex-I.2:005,line,vnm-rmp-2023-annex-i.2-5
vnm-rmp-2023:annex-I.2:006,line,vnm-rmp-2023-annex-i.2-6
vnm-rmp-2023:annex-I.2:007,line,vnm-rmp-2023-annex-i.2-7
vnm-rmp-2023:annex-I.2:008,line,vnm-rmp-2023-annex-i.2-8
vnm-rmp-2023:annex-I.2:009,line,vnm-rmp-2023-annex-i.2-9
vnm-rmp-2023:annex-I.2:010,line,vnm-rmp-2023-annex-i.2-10
vnm-rmp-2023:annex-I.2:011,line,vnm-rmp-2023-annex-i.2-11
vnm-rmp-2023:annex-I.2:012,line,vnm-rmp-2023-annex-i.2-12
vnm-rmp-2023:annex-I.2:013,line,vnm-rmp-2023-annex-i.2-13
vnm-rmp-2023:annex-I.2:014,line,vnm-rmp-2023-annex-i.2-14
vnm-rmp-2023:annex-I.2:015,line,vnm-rmp-2023-annex-i.2-15
vnm-rmp-2023:annex-I.2:016,line,vnm-rmp-2023-annex-i.2-16
vnm-rmp-2023:annex-I.2:017,line,vnm-rmp-2023-annex-i.2-17
vnm-rmp-2023:annex-I.2:018,line,vnm-rmp-2023-annex-i.2-18
vnm-rmp-2023:annex-I.2:019,line,vnm-rmp-2023-annex-i.2-19
vnm-rmp-2023:annex-I.2:020,line,vnm-rmp-2023-annex-i.2-20
vnm-rmp-2023:annex-I.2:021,line,vnm-rmp-2023-annex-i.2-21
vnm-rmp-2023:annex-I.2:022,line,vnm-rmp-2023-annex-i.2-22
vnm-rmp-2023:annex-I.2:023,line,vnm-rmp-2023-annex-i.2-23
vnm-rmp-2023:annex-I.2:024,line,vnm-rmp-2023-annex-i.2-24
vnm-rmp-2023:annex-I.2:025,line,vnm-rmp-2023-annex-i.2-25
vnm-rmp-2023:annex-I.2:026,line,vnm-rmp-2023-annex-i.2-26
vnm-rmp-2023:annex-I.2:027,line,vnm-rmp-2023-annex-i.2-27
vnm-rmp-2023:annex-I.2:028,line,vnm-rmp-2023-annex-i.2-28
vnm-rmp-2023:annex-I.2:029,line,vnm-rmp-2023-annex-i.2-29
vnm-rmp-2023:annex-I.2:030,line,vnm-rmp-2023-annex-i.2-30
vnm-rmp-2023:annex-I.2:031,line,vnm-rmp-2023-annex-i.2-31
vnm-rmp-2023:annex-I.2:032,line,vnm-rmp-2023-annex-i.2-32
vnm-rmp-2023:annex-I.2:033,line,vnm-rmp-2023-annex-i.2-33
vnm-rmp-2023:annex-I.2:034,line,vnm-rmp-2023-annex-i.2-34
vnm-rmp-2023:annex-I.2:035,line,vnm-rmp-2023-annex-i.2-35
vnm-rmp-2023:annex-I.2:036,line,vnm-rmp-2023-annex-i.2-36
vnm-rmp-2023:annex-I.2:037,line,vnm-rmp-2023-annex-i.2-37
vnm-rmp-2023:annex-I.2:038,line,vnm-rmp-2023-annex-i.2-38
vnm-rmp-2023:annex-I.2:039,line,vnm-rmp-2023-annex-i.2-39
vnm-rmp-2023:annex-I.2:040,line,vnm-rmp-2023-annex-i.2-40
vnm-rmp-2023:annex-I.2:041,line,vnm-rmp-2023-annex-i.2-41
vnm-rmp-2023:annex-I.2:042,line,vnm-rmp-2023-annex-i.2-42
vnm-rmp-2023:annex-I.2:043,line,vnm-rmp-2023-annex-i.2-43
vnm-rmp-2023:annex-I.2:044,line,vnm-rmp-2023-annex-i.2-44
vnm-rmp-2023:annex-I.2:045,line,vnm-rmp-2023-annex-i.2-45
vnm-rmp-2023:annex-I.2:046,line,vnm-rmp-2023-annex-i.2-46
vnm-rmp-2023:annex-I.2:047,line,vnm-rmp-2023-annex-i.2-47
vnm-rmp-2023:annex-I.2:048,line,vnm-rmp-2023-annex-i.2-48
vnm-rmp-2023:annex-I.2:049,line,vnm-rmp-2023-annex-i.2-49
vnm-rmp-2023:annex-I.2:050,line,vnm-rmp-2023-annex-i.2-50
vnm-rmp-2023:annex-I.2:051,line,vnm-rmp-2023-annex-i.2-51
vnm-rmp-2023:annex-I.2:052,line,vnm-rmp-2023-annex-i.2-52
vnm-rmp-2023:annex-I.2:053,line,vnm-rmp-2023-annex-i.2-53
vnm-rmp-2023:annex-I.2:054,line,vnm-rmp-2023-annex-i.2-54
vnm-rmp-2023:annex-I.2:055,line,vnm-rmp-2023-annex-i.2-55
vnm-rmp-2023:annex-I.2:056,line,vnm-rmp-2023-annex-i.2-56
vnm-rmp-2023:annex-I.2:057,line,vnm-rmp-2023-annex-i.2-57
vnm-rmp-2023:annex-I.2:058,line,vnm-rmp-2023-annex-i.2-58
vnm-rmp-2023:annex-I.2:059,line,vnm-rmp-2023-annex-i.2-59
vnm-rmp-2023:annex-I.2:060,line,vnm-rmp-2023-annex-i.2-60
vnm-rmp-2023:annex-I.2:061,line,vnm-rmp-2023-annex-i.2-61
vnm-rmp-2023:annex-I.2:062,line,vnm-rmp-2023-annex-i.2-62
vnm-rmp-2023:annex-I.2:063,line,vnm-rmp-2023-annex-i.2-63
vnm-rmp-2023:annex-I.2:064,line,vnm-rmp-2023-annex-i.2-64
vnm-rmp-2023:annex-I.2:065,line,vnm-rmp-2023-annex-i.2-65
vnm-rmp-2023:annex-I.2:066,line,vnm-rmp-2023-annex-i.2-66
vnm-rmp-2023:annex-I.2:067,line,vnm-rmp-2023-annex-i.2-67
vnm-rmp-2023:annex-I.2:068,line,vnm-rmp-2023-annex-i.2-68
vnm-rmp-2023:annex-I.2:069,line,vnm-rmp-2023-annex-i.2-69
vnm-rmp-2023:annex-I.2:070,line,vnm-rmp-2023-annex-i.2-70
vnm-rmp-2023:annex-I.2:071,line,vnm-rmp-2023-annex-i.2-71
vnm-rmp-2023:annex-I.2:072,line,vnm-rmp-2023-annex-i.2-72
vnm-rmp-2023:annex-I.2:073,line,vnm-rmp-2023-annex-i.2-73
vnm-rmp-2023:annex-I.2:074,line,vnm-rmp-2023-annex-i.2-74
vnm-rmp-2023:annex-I.2:075,line,vnm-rmp-2023-annex-i.2-75
vnm-rmp-2023:annex-I.2:076,line,vnm-rmp-2023-annex-i.2-76
vnm-rmp-2023:annex-I.2:077,line,vnm-rmp-2023-annex-i.2-77
vnm-rmp-2023:annex-I.2:078,line,vnm-rmp-2023-annex-i.2-78
vnm-rmp-2023:annex-I.2:079,line,vnm-rmp-2023-annex-i.2-79
vnm-rmp-2023:annex-I.2:080,line,vnm-rmp-2023-annex-i.2-80
vnm-rmp-2023:annex-I.2:081,line,vnm-rmp-2023-annex-i.2-81
vnm-rmp-2023:annex-I.2:082,line,vnm-rmp-2023-annex-i.2-82
vnm-rmp-2023:annex-I.2:083,line,vnm-rmp-2023-annex-i.2-83
vnm-rmp-2023:annex-I.2:084,line,vnm-rmp-2023-annex-i.2-84
vnm-rmp-2023:annex-I.2:085,line,vnm-rmp-2023-annex-i.2-85
vnm-rmp-2023:annex-I.2:086,line,vnm-rmp-2023-annex-i.2-86
vnm-rmp-2023:annex-I.2:087,line,vnm-rmp-2023-annex-i.2-87
vnm-rmp-2023:annex-I.2:088,line,vnm-rmp-2023-annex-i.2-88
vnm-rmp-2023:annex-I.2:089,line,vnm-rmp-2023-annex-i.2-89
vnm-rmp-2023:annex-I.2:090,line,vnm-rmp-2023-annex-i.2-90
vnm-rmp-2023:annex-I.2:091,line,vnm-rmp-2023-annex-i.2-91
vnm-rmp-2023:annex-I.2:092,line,vnm-rmp-2023-annex-i.2-92
vnm-rmp-2023:annex-I.2:093,line,vnm-rmp-2023-annex-i.2-93
vnm-rmp-2023:annex-I.2:094,line,vnm-rmp-2023-annex-i.2-94
vnm-rmp-2023:annex-I.2:095,line,vnm-rmp-2023-annex-i.2-95
vnm-rmp-2023:annex-I.2:096,line,vnm-rmp-2023-annex-i.2-96
vnm-rmp-2023:annex-I.2:097,line,vnm-rmp-2023-annex-i.2-97
vnm-rmp-2023:annex-I.2:098,line,vnm-rmp-2023-annex-i.2-98
vnm-rmp-2023:annex-I.2:099,line,vnm-rmp-2023-annex-i.2-99
vnm-rmp-2023:annex-I.2:100,line,vnm-rmp-2023-annex-i.2-100
vnm-rmp-2023:annex-I.2:101,line,vnm-rmp-2023-annex-i.2-101
vnm-rmp-2023:annex-I.2:102,line,vnm-rmp-2023-annex-i.2-102
vnm-rmp-2023:annex-I.2:103,line,vnm-rmp-2023-annex-i.2-103
vnm-rmp-2023:annex-I.2:104,line,vnm-rmp-2023-annex-i.2-104
vnm-rmp-2023:annex-I.2:105,line,vnm-rmp-2023-annex-i.2-105
vnm-rmp-2023:annex-I.2:106,line,vnm-rmp-2023-annex-i.2-106
vnm-rmp-2023:annex-I.2:107,line,vnm-rmp-2023-annex-i.2-107
vnm-rmp-2023:annex-I.2:108,line,vnm-rmp-2023-annex-i.2-108
vnm-rmp-2023:annex-I.2:109,line,vnm-rmp-2023-annex-i.2-109
vnm-rmp-2023:annex-I.2:110,line,vnm-rmp-2023-annex-i.2-110
vnm-rmp-2023:annex-I.2:111,line,vnm-rmp-2023-annex-i.2-111
vnm-rmp-2023:annex-I.2:112,line,vnm-rmp-2023-annex-i.2-112
vnm-rmp-2023:annex-I.2:113,line,vnm-rmp-2023-annex-i.2-113
vnm-rmp-2023:annex-I.2:114,line,vnm-rmp-2023-annex-i.2-114
vnm-rmp-2023:annex-I.2:115,line,vnm-rmp-2023-annex-i.2-115
vnm-rmp-2023:annex-I.2:116,line,vnm-rmp-2023-annex-i.2-116
vnm-rmp-2023:annex-I.2:117,line,vnm-rmp-2023-annex-i.2-117
vnm-rmp-2023:annex-I.2:118,line,vnm-rmp-2023-annex-i.2-118
vnm-rmp-2023:annex-I.2:119,line,vnm-rmp-2023-annex-i.2-119
vnm-rmp-2023:annex-I.2:120,line,vnm-rmp-2023-annex-i.2-120
vnm-rmp-2023:annex-I.2:121,line,vnm-rmp-2023-annex-i.2-121
vnm-rmp-2023:annex-I.2:122,line,vnm-rmp-2023-annex-i.2-122
vnm-rmp-2023:annex-I.2:123,line,vnm-rmp-2023-annex-i.2-123
vnm-rmp-2023:annex-I.2:124,line,vnm-rmp-2023-annex-i.2-124
vnm-rmp-2023:annex-I.2:125,line,vnm-rmp-2023-annex-i.2-125
vnm-rmp-2023:annex-I.2:126,line,vnm-rmp-2023-annex-i.2-126
vnm-rmp-2023:annex-I.2:127,line,vnm-rmp-2023-annex-i.2-127
vnm-rmp-2023:annex-I.2:128,line,vnm-rmp-2023-annex-i.2-128
vnm-rmp-2023:annex-I.2:129,line,vnm-rmp-2023-annex-i.2-129
vnm-rmp-2023:annex-I.2:130,line,vnm-rmp-2023-annex-i.2-130
vnm-rmp-2023:annex-I.2:131,line,vnm-rmp-2023-annex-i.2-131
vnm-rmp-2023:annex-I.2:132,line,vnm-rmp-2023-annex-i.2-132
vnm-rmp-2023:annex-I.2:133,line,vnm-rmp-2023-annex-i.2-133
vnm-rmp-2023:annex-I.2:134,line,vnm-rmp-2023-annex-i.2-134
vnm-rmp-2023:annex-I.2:135,line,vnm-rmp-2023-annex-i.2-135
vnm-rmp-2023:annex-I.2:136,line,vnm-rmp-2023-annex-i.2-136
vnm-rmp-2023:annex-I.2:137,line,vnm-rmp-2023-annex-i.2-137
vnm-rmp-2023:annex-I.2:138,line,vnm-rmp-2023-annex-i.2-138
vnm-rmp-2023:annex-I.2:139,line,vnm-rmp-2023-annex-i.2-139
vnm-rmp-2023:annex-I.2:140,line,vnm-rmp-2023-annex-i.2-140
vnm-rmp-2023:annex-I.2:141,line,vnm-rmp-2023-annex-i.2-141
vnm-rmp-2023:annex-I.2:142,line,vnm-rmp-2023-annex-i.2-142
vnm-rmp-2023:annex-I.2:143,line,vnm-rmp-2023-annex-i.2-143
vnm-rmp-2023:annex-I.2:144,line,vnm-rmp-2023-annex-i.2-144
vnm-rmp-2023:annex-I.2:145,line,vnm-rmp-2023-annex-i.2-145
vnm-rmp-2023:annex-I.2:146,line,vnm-rmp-2023-annex-i.2-146
vnm-rmp-2023:annex-I.2:147,line,vnm-rmp-2023-annex-i.2-147
vnm-rmp-2023:annex-I.2:148,line,vnm-rmp-2023-annex-i.2-148
vnm-rmp-2023:annex-I.2:149,line,vnm-rmp-2023-annex-i.2-149
vnm-rmp-2023:annex-I.2:150,line,vnm-rmp-2023-annex-i.2-150
vnm-rmp-2023:annex-I.2:151,line,vnm-rmp-2023-annex-i.2-151
vnm-rmp-2023:annex-I.2:152,line,vnm-rmp-2023-annex-i.2-152
vnm-rmp-2023:annex-I.2:153,line,vnm-rmp-2023-annex-i.2-153
vnm-rmp-2023:annex-I.2:154,line,vnm-rmp-2023-annex-i.2-154
vnm-rmp-2023:annex-I.2:155,line,vnm-rmp-2023-annex-i.2-155
vnm-rmp-2023:annex-I.2:156,line,vnm-rmp-2023-annex-i.2-156
vnm-rmp-2023:annex-I.2:157,line,vnm-rmp-2023-annex-i.2-157
vnm-rmp-2023:annex-I.2:158,line,vnm-rmp-2023-annex-i.2-158
vnm-rmp-2023:annex-I.2:159,line,vnm-rmp-2023-annex-i.2-159
vnm-rmp-2023:annex-I.2:160,line,vnm-rmp-2023-annex-i.2-160
vnm-rmp-2023:annex-I.2:161,line,vnm-rmp-2023-annex-i.2-161
vnm-rmp-2023:annex-I.2:162,line,vnm-rmp-2023-annex-i.2-162
vnm-rmp-2023:annex-I.2:163,line,vnm-rmp-2023-annex-i.2-163
vnm-rmp-2023:annex-I.2:164,line,vnm-rmp-2023-annex-i.2-164
vnm-rmp-2023:annex-I.2:165,line,vnm-rmp-2023-annex-i.2-165
vnm-rmp-2023:annex-I.2:166,line,vnm-rmp-2023-annex-i.2-166
vnm-rmp-2023:annex-I.2:167,line,vnm-rmp-2023-annex-i.2-167
vnm-rmp-2023:annex-I.2:168,line,vnm-rmp-2023-annex-i.2-168
vnm-rmp-2023:annex-I.2:169,line,vnm-rmp-2023-annex-i.2-169
vnm-rmp-2023:annex-I.2:170,line,vnm-rmp-2023-annex-i.2-170
vnm-rmp-2023:annex-I.2:171,line,vnm-rmp-2023-annex-i.2-171
vnm-rmp-2023:annex-I.2:172,line,vnm-rmp-2023-annex-i.2-172
vnm-rmp-2023:annex-I.2:173,line,vnm-rmp-2023-annex-i.2-173
vnm-rmp-2023:annex-I.2:174,line,vnm-rmp-2023-annex-i.2-174
vnm-rmp-2023:annex-I.2:175,line,vnm-rmp-2023-annex-i.2-175
vnm-rmp-2023:annex-I.2:176,line,vnm-rmp-2023-annex-i.2-176
vnm-rmp-2023:annex-I.2:177,line,vnm-rmp-2023-annex-i.2-177
vnm-rmp-2023:annex-I.2:178,line,vnm-rmp-2023-annex-i.2-178
vnm-rmp-2023:annex-I.2:179,line,vnm-rmp-2023-annex-i.2-179
vnm-rmp-2023:annex-I.2:180,line,vnm-rmp-2023-annex-i.2-180
vnm-rmp-2023:annex-I.2:181,line,vnm-rmp-2023-annex-i.2-181
vnm-rmp-2023:annex-II:001,line,vnm-rmp-2023-annex-ii-1
vnm-rmp-2023:annex-II:002,line,vnm-rmp-2023-annex-ii-2
vnm-rmp-2023:annex-II:003,line,vnm-rmp-2023-annex-ii-3
vnm-rmp-2023:annex-II:004,line,vnm-rmp-2023-annex-ii-4
vnm-rmp-2023:annex-II:005,line,vnm-rmp-2023-annex-ii-5
vnm-rmp-2023:annex-II:006,line,vnm-rmp-2023-annex-ii-6
vnm-rmp-2023:annex-II:007,line,vnm-rmp-2023-annex-ii-7
vnm-rmp-2023:annex-II:008,line,vnm-rmp-2023-annex-ii-8
vnm-rmp-2023:annex-II:009,line,vnm-rmp-2023-annex-ii-9
vnm-rmp-2023:annex-II:010,line,vnm-rmp-2023-annex-ii-10
vnm-rmp-2023:annex-II:011,line,vnm-rmp-2023-annex-ii-11
vnm-rmp-2023:annex-II:012,line,vnm-rmp-2023-annex-ii-12
vnm-rmp-2023:annex-II:013,line,vnm-rmp-2023-annex-ii-13
vnm-rmp-2023:annex-II:014,line,vnm-rmp-2023-annex-ii-14
vnm-rmp-2023:annex-II:015,line,vnm-rmp-2023-annex-ii-15
vnm-rmp-2023:annex-II:016,line,vnm-rmp-2023-annex-ii-16
vnm-rmp-2023:annex-II:017,line,vnm-rmp-2023-annex-ii-17
vnm-rmp-2023:annex-II:018,line,vnm-rmp-2023-annex-ii-18
vnm-rmp-2023:annex-II:019,line,vnm-rmp-2023-annex-ii-19
vnm-rmp-2023:annex-II:020,line,vnm-rmp-2023-annex-ii-20
vnm-rmp-2023:annex-II:021,line,vnm-rmp-2023-annex-ii-21
vnm-rmp-2023:annex-II:022,line,vnm-rmp-2023-annex-ii-22
vnm-rmp-2023:annex-II:023,line,vnm-rmp-2023-annex-ii-23
vnm-rmp-2023:annex-II:024,line,vnm-rmp-2023-annex-ii-24
vnm-rmp-2023:annex-II:025,line,vnm-rmp-2023-annex-ii-25
vnm-rmp-2023:annex-II:026,line,vnm-rmp-2023-annex-ii-26
vnm-rmp-2023:annex-II:027,line,vnm-rmp-2023-annex-ii-27
vnm-rmp-2023:annex-II:028,line,vnm-rmp-2023-annex-ii-28
vnm-rmp-2023:annex-II:029,line,vnm-rmp-2023-annex-ii-29
vnm-rmp-2023:annex-II:030,line,vnm-rmp-2023-annex-ii-30
vnm-rmp-2023:annex-II:031,line,vnm-rmp-2023-annex-ii-31
vnm-rmp-2023:annex-II:032,line,vnm-rmp-2023-annex-ii-32
vnm-rmp-2023:annex-II:033,line,vnm-rmp-2023-annex-ii-33
vnm-rmp-2023:annex-II:034,line,vnm-rmp-2023-annex-ii-34
vnm-rmp-2023:annex-II:035,line,vnm-rmp-2023-annex-ii-35
vnm-rmp-2023:annex-II:036,line,vnm-rmp-2023-annex-ii-36
vnm-rmp-2023:annex-II:037,line,vnm-rmp-2023-annex-ii-37
vnm-rmp-2023:annex-II:038,line,vnm-rmp-2023-annex-ii-38
vnm-rmp-2023:annex-II:039,line,vnm-rmp-2023-annex-ii-39
vnm-rmp-2023:annex-II:040,line,vnm-rmp-2023-annex-ii-40
vnm-rmp-2023:annex-II:041,line,vnm-rmp-2023-annex-ii-41
vnm-rmp-2023:annex-II:042,line,vnm-rmp-2023-annex-ii-42
vnm-rmp-2023:annex-II:043,line,vnm-rmp-2023-annex-ii-43
vnm-rmp-2023:annex-II:044,line,vnm-rmp-2023-annex-ii-44
vnm-rmp-2023:annex-II:045,line,vnm-rmp-2023-annex-ii-45
vnm-rmp-2023:annex-II:046,line,vnm-rmp-2023-annex-ii-46
vnm-rmp-2023:annex-II:047,line,vnm-rmp-2023-annex-ii-47
vnm-rmp-2023:annex-II:048,line,vnm-rmp-2023-annex-ii-48
vnm-rmp-2023:annex-II:049,line,vnm-rmp-2023-annex-ii-49
