study,openalex_id,doi,title,year,status,audit_action,audit_flags,cited_by_count
shang_jin2023,https://openalex.org/W2466918545,https://doi.org/10.1353/sgo.2016.0023,The Paris COP21 Climate Conference: What Does It Mean for the Southeast?,2016,filtered_out,remove,citation_isolated_old,9.0
shang_jin2023,https://openalex.org/W2599241622,https://doi.org/10.1093/yiel/yvy036,6. Indigenous Peoples,2017,filtered_out,remove,citation_isolated_old,1.0
shang_jin2023,https://openalex.org/W2743429084,https://doi.org/10.1353/cp.2017.0033,"The Region in Review: International Issues and Events, 2016",2017,filtered_out,remove,citation_isolated_old,1.0
shang_jin2023,https://openalex.org/W4206194209,https://doi.org/10.1038/d41586-021-02890-z,Daily briefing: Extinct Japanese wolf is dogs’ closest cousin,2021,filtered_out,remove,no_abstract_irrelevant,0.0
shang_jin2023,https://openalex.org/W7144252973,https://doi.org/10.69341/2003418,「緑の気候基金(Green Climate Fund)の制度的枠組みに関するレビュー,2020,not_captured,,,
shang_jin2023,https://openalex.org/W3139952250,,"International Financial Reporting Standards : A Practical Guide, 5th Edition",2009,filtered_out,,,
shang_jin2023,https://openalex.org/W2808513178,https://doi.org/10.21552/cclr/2018/2/8,Recommendations for an International Carbon Currency Market under Article 6 of the Paris Agreement,2018,filtered_out,remove,citation_isolated_old,0.0
shang_jin2023,https://openalex.org/W2955677180,,Environmental and Social Management Framework,2019,filtered_out,,,
shang_jin2023,https://openalex.org/W2904629545,https://doi.org/10.1504/ijfip.2018.10018076,Foresight into climate-compatible futures for cities and regions,2018,filtered_out,remove,citation_isolated_old,0.0
shang_jin2023,https://openalex.org/W4235068433,https://doi.org/10.1504/ijfip.2018.097089,Foresight into climate-compatible futures for cities and regions,2018,filtered_out,remove,citation_isolated_old,0.0
shang_jin2023,https://openalex.org/W4239428482,https://doi.org/10.1146/annurev-fe-4-101612-100001,Preface,2012,filtered_out,remove,citation_isolated_old,0.0
shang_jin2023,https://openalex.org/W2121307692,,Latin America - Accessing international climate change related finance in Latin America and the Caribbean,2013,filtered_out,,,
shang_jin2023,https://openalex.org/W7131403142,https://doi.org/10.5281/zenodo.18765797,Climate Justice and Adaptation Financing in Vulnerable African Regions: A Focus on Chad 2003,2003,filtered_out,remove,citation_isolated_old,0.0
shang_jin2023,https://openalex.org/W7144361996,https://doi.org/10.57405/iges-6545,Green Growth and Decarbonization of Energy Systems in a Changing World,2018,not_captured,,,
shang_jin2023,https://openalex.org/W7130953695,https://doi.org/10.5281/zenodo.18728566,Climate Justice Dimensions in Adaptation Financing for Vulnerable African Regions in South Africa: A Systematic Literature Review,2001,filtered_out,remove,citation_isolated_old,0.0
shang_jin2023,https://openalex.org/W6944894827,https://doi.org/10.18884/00001025,Integrative Economic Evaluation of an Infrastructure Project as a Measure for Climate Change Adaptation: A Case Study of Irrigation Development in Kenya,2020,filtered_out,,,
shang_jin2023,https://openalex.org/W2998833716,https://doi.org/10.22151/politikon.43.1,Behavioural Approach to International Climate Negotiations,2019,filtered_out,remove,citation_isolated_old,0.0
shang_jin2023,https://openalex.org/W4234665086,https://doi.org/10.1093/yiel/yvv022,2. Canada,2014,filtered_out,remove,citation_isolated_old,0.0
shang_jin2023,https://openalex.org/W2617067691,,Promoting Geothermal Development,2014,filtered_out,,,
shang_jin2023,https://openalex.org/W2791135481,https://doi.org/10.1504/ajesd.2017.10011035,The determinants of the uptake of carbon finance by renewable energy producers in Kenya,2017,filtered_out,remove,citation_isolated_old,0.0
shang_jin2023,https://openalex.org/W7134543818,,Public policy review,2013,filtered_out,,,
shang_jin2023,https://openalex.org/W4241875232,https://doi.org/10.1504/ajesd.2017.089994,The determinants of the uptake of carbon finance by renewable energy producers in Kenya,2017,filtered_out,remove,citation_isolated_old,0.0
shang_jin2023,https://openalex.org/W2788956752,https://doi.org/10.1215/07402775-4373446,Paradise Lost?,2017,filtered_out,remove,citation_isolated_old,2.0
shang_jin2023,https://openalex.org/W2940054607,https://doi.org/10.25330/1817,Turning the tide : investigating the European Union’s approach to environmentally displaced people and advancing human rights based solutions,2016,filtered_out,remove,citation_isolated_old,0.0
shang_jin2023,https://openalex.org/W1535840309,https://doi.org/10.1016/j.ecolecon.2008.10.020,,2008,filtered_out,remove,missing_metadata:title|no_abstract_irrelevant|citation_isolated_old,0.0
shang_jin2023,https://openalex.org/W7133542107,https://doi.org/10.5281/zenodo.18868484,Climate Justice Approaches to Adaptation Financing in Ghanaian Vulnerable Regions: A Comparative Study,2008,filtered_out,remove,citation_isolated_old,0.0
shang_jin2023,https://openalex.org/W7133544791,https://doi.org/10.5281/zenodo.18868485,Climate Justice Approaches to Adaptation Financing in Ghanaian Vulnerable Regions: A Comparative Study,2008,filtered_out,remove,citation_isolated_old,0.0
shang_jin2023,https://openalex.org/W1585059529,https://doi.org/10.13021/g8pppq.322014.552,Introduction: Normative and Conceptual Dimensions of the International Climate Negotiations,2014,filtered_out,remove,citation_isolated_old,0.0
shang_jin2023,https://openalex.org/W2554846215,,Africa Region - Accelerating climate-resilient and low-carbon development : progress report on the implementation of the Africa climate business plan,2016,filtered_out,,,
shang_jin2023,https://openalex.org/W2978142734,,Delivering Climate Agenda for LAC: IDB Group Actions to 2020,2017,filtered_out,,,
shang_jin2023,https://openalex.org/W2941521304,https://doi.org/10.57405/iges-6891,Proposed Network of Training Institutions on Climate Change Adaptation Meeting,2019,not_captured,,,
shang_jin2023,https://openalex.org/W3006240955,https://doi.org/10.15798/kaici.2019.21.1.121,A Study on the Overseas Expansion Strategies for Geothermal Heating and Cooling System,2019,filtered_out,remove,citation_isolated_old,0.0
shang_jin2023,https://openalex.org/W4245761580,https://doi.org/10.1093/yiel/yvs117,12. South Asia,2011,filtered_out,,,
shang_jin2023,https://openalex.org/W2938505453,https://doi.org/10.1353/trn.2019.0007,The Climate Crisis: South African and global democratic eco-socialist alternatives ed. by Vishwas Satgar,2019,filtered_out,remove,citation_isolated_old,0.0
shang_jin2023,https://openalex.org/W4242799855,https://doi.org/10.1162/glep_e_00534,Introduction,2019,filtered_out,remove,citation_isolated_old,0.0
maria_etal2023,https://openalex.org/W3154229503,https://doi.org/10.1016/j.enpol.2021.112255,Demand for green finance: Resolving financing constraints on green innovation in China,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3181836791,https://doi.org/10.1016/j.ese.2021.100107,"Green finance, fintech and environmental protection: Evidence from China",2021,not_captured,,,
maria_etal2023,https://openalex.org/W3137937089,https://doi.org/10.1016/j.bir.2021.03.002,The role of green finance in reducing CO2 emissions: An empirical analysis,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3152140428,https://doi.org/10.1016/j.enpol.2021.112256,Public spending and green economic growth in BRI region: Mediating role of green finance,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2784614440,https://doi.org/10.1080/13549839.2018.1428792,"Green financing, interrupted. Potential directions for sustainable finance in Luxembourg",2018,not_captured,,,
maria_etal2023,https://openalex.org/W3186020150,https://doi.org/10.1016/j.eneco.2021.105476,Regional gap and the trend of green finance development in China,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3180575985,https://doi.org/10.1016/j.jenvman.2021.113159,Fostering green development with green finance: An empirical study on the environmental effect of green credit policy in China,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3014060689,https://doi.org/10.1007/s11356-020-08383-2,Impact of green finance on economic development and environmental quality: a study based on provincial panel data from China,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2990695454,https://doi.org/10.1016/j.eist.2019.11.007,Closing the green finance gap – A systems perspective,2019,not_captured,,,
maria_etal2023,https://openalex.org/W2057720101,https://doi.org/10.1016/j.gfj.2013.07.006,Sustainable finance: A new paradigm,2013,not_captured,,,
maria_etal2023,https://openalex.org/W3166046744,https://doi.org/10.1002/bse.2842,Sustainable finance and investment: Review and research agenda,2021,not_captured,,,
maria_etal2023,https://openalex.org/W4238890463,https://doi.org/10.1504/ijge.2020.109735,Environmental regulation and green investments: the role of green finance,2020,not_captured,,,
maria_etal2023,https://openalex.org/W3127964452,https://doi.org/10.1007/s10651-021-00483-7,The measurement of green finance index and the development forecast of green finance in China,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3024629478,https://doi.org/10.1016/j.jclepro.2020.121799,An evolutionary analysis of green finance sustainability based on multi-agent game,2020,not_captured,,,
maria_etal2023,https://openalex.org/W1502687260,https://doi.org/10.1016/s1049-0078(01)00116-6,The Microfinance Revolution: Sustainable Finance for the Poor,2002,not_captured,,,
maria_etal2023,https://openalex.org/W3119677748,https://doi.org/10.3390/su13020478,The Limits of Green Finance: A Survey of Literature in the Context of Green Bonds and Green Loans,2021,not_captured,,,
maria_etal2023,https://openalex.org/W377391633,,Sustainable Finance and Banking: The Financial Sector and the Future of the Planet,2001,not_captured,,,
maria_etal2023,https://openalex.org/W2945706243,https://doi.org/10.1007/978-981-13-0227-5_13,Importance of Green Finance for Achieving Sustainable Development Goals and Energy Security,2019,not_captured,,,
maria_etal2023,https://openalex.org/W3043331533,https://doi.org/10.1016/j.jclepro.2020.122844,"Nexus between green finance, non-fossil energy use, and carbon intensity: Empirical evidence from China based on a vector error correction model",2020,not_captured,,,
maria_etal2023,https://openalex.org/W2990770331,https://doi.org/10.1080/1540496x.2019.1695595,The Effect of Green Finance on Energy Sustainable Development: A Case Study in China,2019,not_captured,,,
maria_etal2023,https://openalex.org/W3163830046,https://doi.org/10.1016/j.jenvman.2021.112751,Does green financing help to improve environmental &amp; social responsibility? Designing SDG framework through advanced quantile modelling,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2805125217,https://doi.org/10.1016/j.jclepro.2018.05.250,From sustainability accounting to a green financing system: Institutional legitimacy and market heterogeneity in a global financial centre,2018,not_captured,,,
maria_etal2023,https://openalex.org/W2991269092,https://doi.org/10.1007/978-3-030-22510-0_1,An Overview of Green Finance,2019,not_captured,,,
maria_etal2023,https://openalex.org/W3108116951,https://doi.org/10.3846/tede.2020.13863,THE ROLE OF SUSTAINABLE FINANCE IN ACHIEVING SUSTAINABLE DEVELOPMENT GOALS: DOES IT WORK?,2020,not_captured,,,
maria_etal2023,https://openalex.org/W3144644536,https://doi.org/10.1016/j.enpol.2021.112254,The financing efficiency of listed energy conservation and environmental protection firms: Evidence and implications for green finance in China,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3196214815,https://doi.org/10.1108/cfri-02-2021-0038,Does green finance matter for sustainable entrepreneurship and environmental corporate social responsibility during COVID-19?,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3124171854,https://doi.org/10.3390/su13020975,What Do We Mean by Sustainable Finance? Assessing Existing Frameworks and Policy Risks,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3184704241,https://doi.org/10.3390/su13158230,Green Finance Innovation and Regional Green Development,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2989648698,https://doi.org/10.1007/978-3-030-22510-0_9,"Fintech, Digitalization and Blockchain: Possible Applications for Green Finance",2019,not_captured,,,
maria_etal2023,https://openalex.org/W3174182284,https://doi.org/10.1016/j.jclepro.2021.128016,Measuring the sustainability of investment funds: A critical review of methods and frameworks in sustainable finance,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2809307123,https://doi.org/10.1016/j.ribaf.2018.04.010,Sustainable finance. A critical realist perspective,2018,not_captured,,,
maria_etal2023,https://openalex.org/W2997990271,https://doi.org/10.1080/20430795.2019.1706312,The political and institutional constraints on green finance in Indonesia,2020,not_captured,,,
maria_etal2023,https://openalex.org/W2887488514,https://doi.org/10.17492/mudra.v5i01.13036,Green Finance: A Step towards Sustainable Development,2018,not_captured,,,
maria_etal2023,https://openalex.org/W2924378846,https://doi.org/10.3390/su11061745,Dirty Banking: Probing the Gap in Sustainable Finance,2019,not_captured,,,
maria_etal2023,https://openalex.org/W3154067860,https://doi.org/10.1016/j.enpol.2021.112295,Discovering research trends and opportunities of green finance and energy policy: A data-driven scientometric analysis,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2569551047,,The Global Landscape of Climate Finance 2013,2013,filtered_out,,,
maria_etal2023,https://openalex.org/W2039904831,https://doi.org/10.1016/j.marpol.2009.04.008,User fees as sustainable financing mechanisms for marine protected areas: An application to the Bonaire National Marine Park,2009,not_captured,,,
maria_etal2023,https://openalex.org/W3180510476,https://doi.org/10.3390/math9131537,Finance for the Environment: A Scientometrics Analysis of Green Finance,2021,not_captured,,,
maria_etal2023,https://openalex.org/W3164769702,https://doi.org/10.25115/eea.v39i3.4140,Assessing the Role of the Green Finance Index in Environmental Pollution Reduction,2021,not_captured,,,
maria_etal2023,https://openalex.org/W2933308680,https://doi.org/10.1002/bse.2307,Sustainable financing practices through green bonds: What affects the funding size?,2019,not_captured,,,
