line_id,technology_group,priority_tier,ordinal,project_name,system,estimated_start,capacity_value,capacity_unit,estimated_investment_usd_mn,natural_retirement_year,estimated_retirement_year,ruptl
idn-jetp-progress-report-2025-transmission-9,transmission,priority,9,Transmission Moutong ke Tolitoli,SULAWESI TENGAH,2025,310,km,,,,
idn-jetp-progress-report-2025-transmission-10,transmission,priority,10,Transmission Pelanggan PT ACN ke Bungku,SULAWESI TENGAH,2025,76,km,,,,
idn-jetp-progress-report-2025-transmission-11,transmission,priority,11,Transmission Poso ke Ampana,SULAWESI TENGAH,2025,248,km,,,,
idn-jetp-progress-report-2025-transmission-12,transmission,priority,12,Transmission Tambu ke PLTU Palu 3,SULAWESI TENGAH,2025,82,km,,,,
idn-jetp-progress-report-2025-transmission-13,transmission,priority,13,Transmission Toili ke Ampana,SULAWESI TENGAH,2025,228,km,,,,
idn-jetp-progress-report-2025-transmission-14,transmission,priority,14,Transmission Tolitoli ke Leok,SULAWESI TENGAH,2025,216,km,,,,
idn-jetp-progress-report-2025-transmission-15,transmission,priority,15,Transmission Marisa TIP 205 (Incomer 1 phi) (Pelanggan PT BJA - Marisa)) ke Moutong,GORONTALO,2025,140,km,,,,
idn-jetp-progress-report-2025-transmission-16,transmission,priority,16,Transmission Pelanggan PT GSM ke Marisa,GORONTALO,2025,28,km,,,,
idn-jetp-progress-report-2025-transmission-17,transmission,priority,17,Transmission Punagaya ke Bantaeng Switching,SULAWESI SELATAN,2025,132,km,,,,
idn-jetp-progress-report-2025-transmission-18,transmission,priority,18,Transmission Bengo ke Soppeng,SULAWESI SELATAN,2025,74,km,,,,
idn-jetp-progress-report-2025-transmission-19,transmission,priority,19,Transmission Pelanggan PT Stargate ke Andowia (sisi 150 kV GITET Andowia),SULAWESI TENGGARA,2025,4,km,,,,
idn-jetp-progress-report-2025-transmission-20,transmission,priority,20,Transmission GI Masohi ke GI Kairatu,MALUKU,2025,210,km,,,,
idn-jetp-progress-report-2025-transmission-21,transmission,priority,21,Transmission GI Piru ke GI Kairatu,MALUKU,2025,110,km,,,,
idn-jetp-progress-report-2025-transmission-22,transmission,priority,22,Transmission GI Jailolo ke GI Sofifi,MALUKU UTARA,2025,160,km,,,,
idn-jetp-progress-report-2025-transmission-23,transmission,priority,23,Transmission GI Jailolo ke GI Malifut,MALUKU UTARA,2025,160,km,,,,
idn-jetp-progress-report-2025-transmission-24,transmission,priority,24,Transmission GI Malifut ke GI Tobelo,MALUKU UTARA,2025,240,km,,,,
idn-jetp-progress-report-2025-transmission-25,transmission,priority,25,Transmission PLTMG Tobelo 2 ke GI Tobelo,MALUKU UTARA,2025,22,km,,,,
idn-jetp-progress-report-2025-transmission-26,transmission,priority,26,Transmission PLTMG Manokwari ke GI Manokwari,"PAPUA BARAT, PAPUA BARAT DAYA",2025,24,km,,,,
idn-jetp-progress-report-2025-transmission-27,transmission,priority,27,Transmission GI Jeranjang ke GI Sekotong,NUSA TENGGARA BARAT,2025,57,km,,,,
idn-jetp-progress-report-2025-transmission-28,transmission,priority,28,Transmission GI Mataram ke GI Mantang,NUSA TENGGARA BARAT,2025,40,km,,,,
idn-jetp-progress-report-2025-transmission-29,transmission,priority,29,Transmission PLTMG Kupang Peaker / Panaff ke GI Naibonat,NUSA TENGGARA TIMUR,2025,50,km,,,,
idn-jetp-progress-report-2025-transmission-30,transmission,priority,30,Transmission Priok ke Muara Tawar,DKI JAKARTA,2025,30,km,,,,
idn-jetp-progress-report-2025-transmission-31,transmission,priority,31,Transmission Cikupa ke Inc. (Balaraja – Kembangan),BANTEN,2025,4,km,,,,
idn-jetp-progress-report-2025-transmission-32,transmission,priority,32,Transmission Cikupa New ke Tx. Cikupa New – (Inc. Jatake – Jatake II),BANTEN,2025,8.8,km,,,,
idn-jetp-progress-report-2025-transmission-33,transmission,priority,33,Transmission Tx. Cikupa New ke Inc. Jatake – Jatake II,BANTEN,2025,2.4,km,,,,
idn-jetp-progress-report-2025-transmission-34,transmission,priority,34,Transmission LBE ke Bojonegara,BANTEN,2025,35,km,,,,
idn-jetp-progress-report-2025-transmission-35,transmission,priority,35,Transmission PLTU Jawa-9 & Jawa-10 ke Inc. (Suralaya Lama - Cilegon),BANTEN,2025,8,km,,,,
idn-jetp-progress-report-2025-transmission-36,transmission,priority,36,Transmission Suralaya Lama ke Cilegon,BANTEN,2025,26,km,,,,
idn-jetp-progress-report-2025-transmission-37,transmission,priority,37,Transmission Lautan Baja Indonesia / LBI ke Inc. (PUCAMI II / Modern – Kopo),BANTEN,2025,8,km,,,,
idn-jetp-progress-report-2025-transmission-38,transmission,priority,38,Transmission Serang Selatan / Baros ke Serang,BANTEN,2025,20,km,,,,
idn-jetp-progress-report-2025-transmission-39,transmission,priority,39,Transmission Tanjung Lesung ke Menes,BANTEN,2025,90,km,,,,
idn-jetp-progress-report-2025-transmission-40,transmission,priority,40,Transmission Tigaraksa II / Citra Maja ke Tigaraksa,BANTEN,2025,20,km,,,,
idn-jetp-progress-report-2025-transmission-41,transmission,priority,41,Transmission Depok II ke Inc. (Tx. Cimanggis - Rawadenok (Depok III)),JAWA BARAT,2025,8,km,,,,
idn-jetp-progress-report-2025-transmission-42,transmission,priority,42,Transmission PLTA Jatigede / Parakan Kondang Baru ke Inc. (Rancackek - Sunyaragi),JAWA BARAT,2025,20,km,,,,
idn-jetp-progress-report-2025-transmission-43,transmission,priority,43,Transmission Switching Tegalluar ke Inc. (Ujungberung - Gedebage),JAWA BARAT,2025,4,km,,,,
idn-jetp-progress-report-2025-transmission-44,transmission,priority,44,Transmission Switching Tegalluar ke Traksi Tegalluar,JAWA BARAT,2025,2,km,,,,
idn-jetp-progress-report-2025-transmission-45,transmission,priority,45,Transmission Muara Tawar ke Inc. (Bekasi - Plumpang |Kandang Sapi),JAWA BARAT,2025,20,km,,,,
idn-jetp-progress-report-2025-transmission-46,transmission,priority,46,Transmission PLTU Pelabuhan Ratu ke Pelabuhan Ratu Baru,JAWA BARAT,2025,60,km,,,,
idn-jetp-progress-report-2025-transmission-47,transmission,priority,47,Transmission Subang Baru ke Inc. (Sukamandi - Haurgeulis),JAWA BARAT,2025,20,km,,,,
idn-jetp-progress-report-2025-transmission-48,transmission,priority,48,Transmission Sukatani New ke Inc. (Bekasi - Sukatani),JAWA BARAT,2025,8,km,,,,
idn-jetp-progress-report-2025-transmission-49,transmission,priority,49,Transmission Kosambi Baru ke Tx. New Sukatani,JAWA BARAT,2025,60,km,,,,
idn-jetp-progress-report-2025-transmission-50,transmission,priority,50,Transmission Poncol Baru II ke Tx. Jatiwaringin | Tambun II,JAWA BARAT,2025,12,km,,,,
idn-jetp-progress-report-2025-transmission-51,transmission,priority,51,Transmission Telukjambe II ke Telukjambe,JAWA BARAT,2025,14,km,,,,
idn-jetp-progress-report-2025-transmission-52,transmission,priority,52,Transmission Muara Tawar ke Bekasi,JAWA BARAT,2025,18,km,,,,
idn-jetp-progress-report-2025-transmission-53,transmission,priority,53,Transmission Beringin ke Jelok,JAWA TENGAH,2025,16,km,,,,
idn-jetp-progress-report-2025-transmission-54,transmission,priority,54,Transmission Weleri ke Kaliwungu,JAWA TENGAH,2025,43.9,km,,,,
idn-jetp-progress-report-2025-transmission-55,transmission,priority,55,Transmission KIT Batang ke Inc. (Batang New - Weleri),JAWA TENGAH,2025,11,km,,,,
idn-jetp-progress-report-2025-transmission-56,transmission,priority,56,Transmission Kudus II / Nalumsari ke Inc. (Kudus - Jepara),JAWA TENGAH,2025,1,km,,,,
idn-jetp-progress-report-2025-transmission-57,transmission,priority,57,Transmission KIT Batang ke Inc. (Batang New - Weleri),JAWA TENGAH,2025,11,km,,,,
idn-jetp-progress-report-2025-transmission-58,transmission,priority,58,Transmission Bangil ke Inc. (Paiton - Kediri),JAWA TIMUR,2025,8,km,,,,
idn-jetp-progress-report-2025-transmission-59,transmission,priority,59,Transmission Bangil ke Bulukandang,JAWA TIMUR,2025,27.8,km,,,,
idn-jetp-progress-report-2025-transmission-60,transmission,priority,60,Transmission Bangil ke Lawang,JAWA TIMUR,2025,32,km,,,,
idn-jetp-progress-report-2025-transmission-61,transmission,priority,61,Transmission Bulukandang ke Lawang,JAWA TIMUR,2025,20.9,km,,,,
idn-jetp-progress-report-2025-transmission-62,transmission,priority,62,Transmission Tx. Kebon Agung ke Kebon Agung,JAWA TIMUR,2025,29.0,km,,,,
idn-jetp-progress-report-2025-transmission-63,transmission,priority,63,Transmission PLTP Ijen ke Banyuwangi,JAWA TIMUR,2025,60,km,,,,
idn-jetp-progress-report-2025-transmission-64,transmission,priority,64,Transmission Babat / Baureno ke Lamongan,JAWA TIMUR,2025,63,km,,,,
idn-jetp-progress-report-2025-transmission-65,transmission,priority,65,Transmission Lamongan ke Cerme,JAWA TIMUR,2025,40.2,km,,,,
idn-jetp-progress-report-2025-transmission-66,transmission,priority,66,Transmission Kediri ke Mojoagung,JAWA TIMUR,2025,98,km,,,,
idn-jetp-progress-report-2025-transmission-67,transmission,priority,67,Transmission PLTS Karangkates ke Sutami,JAWA TIMUR,2025,10,km,,,,
idn-jetp-progress-report-2025-transmission-68,transmission,priority,68,Transmission Waru ke Krian,JAWA TIMUR,2025,45,km,,,,
idn-jetp-progress-report-2025-transmission-69,transmission,priority,69,Transmission Paiton ke Watudodol / Kalipuro,JAWA TIMUR,2025,262.0,km,,,,
idn-jetp-progress-report-2025-transmission-70,transmission,priority,70,Transmission Kalipuro New ke Inc. (Situbondo - Banyuwangi),JAWA TIMUR,2025,200,km,,,,
idn-jetp-progress-report-2025-transmission-71,transmission,priority,71,Transmission PLTS Bali Barat ke Negara,BALI,2025,10.92,km,,,,
idn-jetp-progress-report-2025-transmission-72,transmission,priority,72,Transmission PLTS Bali Timur ke Kubu,BALI,2025,3.16,km,,,,
idn-jetp-progress-report-2025-transmission-73,transmission,priority,73,Transmission Blang Pidie ke Tapak Tuan,ACEH,2025,130,km,,,,
idn-jetp-progress-report-2025-transmission-74,transmission,priority,74,Transmission Manna ke Bintuhan,BENGKULU,2025,124,km,,,,
idn-jetp-progress-report-2025-transmission-75,transmission,priority,75,Transmission PLTA Merangin ke Inc. (Arah Bangko),JAMBI,2025,2,km,,,,
idn-jetp-progress-report-2025-transmission-76,transmission,priority,76,Transmission PLTA Merangin ke Inc. (Arah Sungai Penuh),JAMBI,2025,2,km,,,,
idn-jetp-progress-report-2025-transmission-77,transmission,priority,77,Transmission Kuala Tungkal ke Pelabuhan Dagang,JAMBI,2025,70,km,,,,
idn-jetp-progress-report-2025-transmission-78,transmission,priority,78,Transmission Sandai ke Tayan,KALIMANTAN BARAT,2025,332,km,,,,
idn-jetp-progress-report-2025-transmission-79,transmission,priority,79,Transmission Air Upas ke Inc 2 phi (Kendawangan - Sukamara),KALIMANTAN BARAT,2025,20,km,,,,
idn-jetp-progress-report-2025-transmission-80,transmission,priority,80,Transmission Ambawang ke Inc 2 phi (Siantan - Tayan),KALIMANTAN BARAT,2025,14,km,,,,
idn-jetp-progress-report-2025-transmission-81,transmission,priority,81,Transmission Sintang ke Nanga Pinoh,KALIMANTAN BARAT,2025,112,km,,,,
idn-jetp-progress-report-2025-transmission-82,transmission,priority,82,Transmission Asam-Asam ke Satui,KALIMANTAN SELATAN,2025,128,km,,,,
idn-jetp-progress-report-2025-transmission-83,transmission,priority,83,Transmission Puruk Cahu ke Kuala Kurun,KALIMANTAN TENGAH,2025,94,km,,,,
idn-jetp-progress-report-2025-transmission-84,transmission,priority,84,Transmission Pangkalan Bun ke PT KLM,KALIMANTAN TENGAH,2025,22,km,,,,
idn-jetp-progress-report-2025-transmission-85,transmission,priority,85,Transmission Inc 2 Phi (Kariangau - Petung) ke Tempadung,KALIMANTAN TIMUR,2025,4,km,,,,
idn-jetp-progress-report-2025-transmission-86,transmission,priority,86,Transmission Tempadung ke MMP,KALIMANTAN TIMUR,2025,6,km,,,,
idn-jetp-progress-report-2025-transmission-87,transmission,priority,87,Transmission Tanjung REdeb ke Talisayan,KALIMANTAN TIMUR,2025,210,km,,,,
idn-jetp-progress-report-2025-transmission-88,transmission,priority,88,Transmission Talisayan ke Maloy,KALIMANTAN TIMUR,2025,234,km,,,,
idn-jetp-progress-report-2025-transmission-89,transmission,priority,89,Transmission Tanjung Selor ke Tidang Pale,KALIMANTAN UTARA,2025,226,km,,,,
idn-jetp-progress-report-2025-transmission-90,transmission,priority,90,Transmission Gumawang ke Lampung-1,LAMPUNG,2025,324,km,,,,
idn-jetp-progress-report-2025-transmission-91,transmission,priority,91,Transmission Dente Teladas ke Seputih Banyak,LAMPUNG,2025,120,km,,,,
idn-jetp-progress-report-2025-transmission-92,transmission,priority,92,Transmission Gedong Tataan ke Teluk Ratai,LAMPUNG,2025,60,km,,,,
idn-jetp-progress-report-2025-transmission-93,transmission,priority,93,Transmission Lampung-1 ke Inc. 2 Phi (Tegineneng - Metro - Sribawono) Arah Metro/Sribawono,LAMPUNG,2025,4,km,,,,
idn-jetp-progress-report-2025-transmission-94,transmission,priority,94,Transmission Sorek ke Inc. 2 Phi (Rengat-Pangkalan Kerinci),RIAU,2025,1,km,,,,
idn-jetp-progress-report-2025-transmission-95,transmission,priority,95,Transmission KID ke Pakning,RIAU,2025,134,km,,,,
idn-jetp-progress-report-2025-transmission-96,transmission,priority,96,Transmission Muara Enim (tx) (Sirkit 2) ke Gumawang (Sirkit 2),SUMATERA SELATAN,2025,86,km,,,,
idn-jetp-progress-report-2025-transmission-97,transmission,priority,97,Transmission Muara Enim (Sirkit 2) ke Muara Enim (tx) (Incomer 2/arah Gumawang) (Sirkit 2),SUMATERA SELATAN,2025,32,km,,,,
idn-jetp-progress-report-2025-transmission-98,transmission,priority,98,Transmission Betung ke Palembang -1/Palembang Utara,SUMATERA SELATAN,2025,140,km,,,,
idn-jetp-progress-report-2025-transmission-99,transmission,priority,99,Transmission PLTU Sumsel-1 ke Betung,SUMATERA SELATAN,2025,160,km,,,,
idn-jetp-progress-report-2025-transmission-100,transmission,priority,100,Transmission Sarolangun ke Muara Rupit,SUMATERA SELATAN,2025,80,km,,,,
idn-jetp-progress-report-2025-transmission-101,transmission,priority,101,Transmission Lubuk Linggau ke Tebing Tinggi (Sirkit 2),SUMATERA SELATAN,2025,55,km,,,,
idn-jetp-progress-report-2025-transmission-102,transmission,priority,102,Transmission Tugumulyo ke Gumawang,SUMATERA SELATAN,2025,60,km,,,,
idn-jetp-progress-report-2025-transmission-103,transmission,priority,103,Transmission PLTSa Palembang ke Inc. 2 Phi (Keramasan-Gandus),SUMATERA SELATAN,2025,14,km,,,,
idn-jetp-progress-report-2025-transmission-104,transmission,priority,104,Transmission Tx1 Tanjung Api-Api ke Tx2 Tanjung Api-Api,SUMATERA SELATAN,2025,4,km,,,,
idn-jetp-progress-report-2025-transmission-105,transmission,priority,105,Transmission PLTU Sumbagsel-1 ke Baturaja,SUMATERA SELATAN,2025,20,km,,,,
idn-jetp-progress-report-2025-transmission-106,transmission,priority,106,Transmission Simangkok ke PLTA Asahan III (FTP 2),SUMATERA UTARA,2025,22,km,,,,
idn-jetp-progress-report-2025-transmission-107,transmission,priority,107,Transmission PLTMG Minahasa ke Likupang,SULAWESI UTARA,2026,1,km,,,,
idn-jetp-progress-report-2025-transmission-108,transmission,priority,108,Transmission Bangkir ke Incomer 2 Phi (Moutong - Toli-Toli),SULAWESI TENGAH,2026,180,km,,,,
idn-jetp-progress-report-2025-transmission-109,transmission,priority,109,Transmission GITET Wotu ke GITET Bungku,SULAWESI SELATAN,2026,478,km,,,,
idn-jetp-progress-report-2025-transmission-110,transmission,priority,110,Transmission PLTB Sulbagsel (Kuota) Tersebar 60 MW ke GI Eksisting / New Sistem Sulbagsel,SULAWESI SELATAN,2026,10,km,,,,
idn-jetp-progress-report-2025-transmission-111,transmission,priority,111,Transmission GITET Andowia ke GITET Kendari,SULAWESI TENGGARA,2026,258,km,,,,
idn-jetp-progress-report-2025-transmission-112,transmission,priority,112,Transmission GITET Bungku ke GITET Andowia,SULAWESI TENGGARA,2026,232,km,,,,
idn-jetp-progress-report-2025-transmission-113,transmission,priority,113,Transmission Polman ke Mamasa,SULAWESI BARAT,2026,80,km,,,,
idn-jetp-progress-report-2025-transmission-114,transmission,priority,114,Transmission PLTMG Seram 2 ke GI Masohi,MALUKU,2026,20,km,,,,
idn-jetp-progress-report-2025-transmission-115,transmission,priority,115,Transmission PLTMG Manokwari ke GI Prafi,"PAPUA BARAT, PAPUA BARAT DAYA",2026,80,km,,,,
idn-jetp-progress-report-2025-transmission-116,transmission,priority,116,Transmission GI Waingapu ke Shrimp Farming,NUSA TENGGARA TIMUR,2026,56,km,,,,
idn-jetp-progress-report-2025-transmission-117,transmission,priority,117,Transmission GI Waingapu ke PLTMG Waingapu,NUSA TENGGARA TIMUR,2026,51.8,km,,,,
idn-jetp-progress-report-2025-transmission-118,transmission,priority,118,Transmission Cawang Lama ke Tx. Cawang Lama,DKI JAKARTA,2026,9.1,km,,,,
idn-jetp-progress-report-2025-transmission-119,transmission,priority,119,Transmission Duren Tiga II / Ragunan ke Tx. Ragunan,DKI JAKARTA,2026,2.6,km,,,,
idn-jetp-progress-report-2025-transmission-120,transmission,priority,120,Transmission Serang Selatan / Baros ke Rangkas Baru,BANTEN,2026,60,km,,,,
idn-jetp-progress-report-2025-transmission-121,transmission,priority,121,Transmission Babakan Baru ke Inc. (CEP Brebes),JAWA BARAT,2026,4,km,,,,
idn-jetp-progress-report-2025-transmission-122,transmission,priority,122,Transmission Rancacaek ke Sunyaragi,JAWA BARAT,2026,166,km,,,,
idn-jetp-progress-report-2025-transmission-123,transmission,priority,123,Transmission New Porong ke Tx. Bangil (T148A),JAWA TIMUR,2026,23.2,km,,,,
idn-jetp-progress-report-2025-transmission-124,transmission,priority,124,Transmission Caruban Baru ke Manisrejo,JAWA TIMUR,2026,34,km,,,,
idn-jetp-progress-report-2025-transmission-125,transmission,priority,125,Transmission Simpang Silat ke Putussibau,KALIMANTAN BARAT,2026,332,km,,,,
idn-jetp-progress-report-2025-transmission-126,transmission,priority,126,Transmission Sintang ke Simpang Silat,KALIMANTAN BARAT,2026,110,km,,,,
idn-jetp-progress-report-2025-transmission-127,transmission,priority,127,Transmission Simpang Tunjung ke Inc 2 phi (Tayan - Sanggau,KALIMANTAN BARAT,2026,8,km,,,,
idn-jetp-progress-report-2025-transmission-128,transmission,priority,128,Transmission Simpang Tunjung ke Sekayam,KALIMANTAN BARAT,2026,130,km,,,,
idn-jetp-progress-report-2025-transmission-129,transmission,priority,129,Transmission Badau ke Simpang Silat,KALIMANTAN TIMUR,2026,256,km,,,,
idn-jetp-progress-report-2025-transmission-130,transmission,priority,130,Transmission Muara Wahau ke Sangatta,KALIMANTAN TIMUR,2026,8,km,,,,
idn-jetp-progress-report-2025-transmission-131,transmission,priority,131,Transmission Samboja ke Inc 2 Phi (Karangjoang - Harapan Baru),KALIMANTAN UTARA,2026,4,km,,,,
idn-jetp-progress-report-2025-transmission-132,transmission,priority,132,Transmission Sekatak ke Inc 2 phi (Tanjung Selor - Tidung Pale),KALIMANTAN UTARA,2026,112,km,,,,
idn-jetp-progress-report-2025-transmission-133,transmission,priority,133,Transmission Sekatak ke Landing Point Apas Payau,KALIMANTAN UTARA,2026,4.4,km,,,,
idn-jetp-progress-report-2025-transmission-134,transmission,priority,134,Transmission Landing Point Apas Payau ke Landing Point Juata,KALIMANTAN UTARA,2026,40,km,,,,
idn-jetp-progress-report-2025-transmission-135,transmission,priority,135,Transmission Landing Point Juata ke Tarakan,KEPULAUAN RIAU,2026,14,km,,,,
idn-jetp-progress-report-2025-transmission-136,transmission,priority,136,Transmission Landing Point TBK ke Tanjung Balai Karimun,LAMPUNG,2026,20,km,,,,
idn-jetp-progress-report-2025-transmission-137,transmission,priority,137,Transmission Garuntang ke New Tarahan,RIAU,2026,70,km,,,,
idn-jetp-progress-report-2025-transmission-138,transmission,priority,138,Transmission Bangkinang ke Lipat Kain,RIAU,2026,6,km,,,,
idn-jetp-progress-report-2025-transmission-139,transmission,priority,139,Transmission Selat Panjang ke Pulau Rangsang,RIAU,2026,120,km,,,,
idn-jetp-progress-report-2025-transmission-140,transmission,priority,140,Transmission Pulau Rangsang ke Landing Point Arah TBK,RIAU,2026,70,km,,,,
idn-jetp-progress-report-2025-transmission-141,transmission,priority,141,Transmission Landing Point Arah TBK ke Landing Point TBK,SUMATERA BARAT,2026,140,km,,,,
idn-jetp-progress-report-2025-transmission-142,transmission,priority,142,Transmission Ujung Gading ke Simpang Empat,SUMATERA SELATAN,2026,480,km,,,,
idn-jetp-progress-report-2025-transmission-143,transmission,priority,143,Transmission Muara Enim/Sumsel 1 ke New Aur Duri / Jambi 2,SUMATERA UTARA,2026,40,km,,,,
idn-jetp-progress-report-2025-transmission-144,transmission,priority,144,Transmission PLTA Batang Toru ke Inc. 2 Phi (Sarulla-Pd.Sidempuan),SUMATERA UTARA,2026,106,km,,,,
idn-jetp-progress-report-2025-transmission-145,transmission,priority,145,Transmission PLTP Sorik Marapi (FTP 2) ke Natal,SUMATERA UTARA,2026,154,km,,,,
idn-jetp-progress-report-2025-transmission-146,transmission,priority,146,Transmission Natal ke Ujung Gading,KALIMANTAN BARAT,2027,204,km,,,,
idn-jetp-progress-report-2025-transmission-147,transmission,priority,147,Transmission Sumedang Baru ke Inc. (Sunyaragi - Rancaeek),JAWA BARAT,2027,5,km,,,,
idn-jetp-progress-report-2025-transmission-148,transmission,priority,148,Transmission Kalanganyar ke Grati,JAWA TIMUR,2027,121.2,km,,,,
idn-jetp-progress-report-2025-transmission-149,transmission,priority,149,Transmission Belang ke Tutuyan,SULAWESI UTARA,2027,80,km,,,,
idn-jetp-progress-report-2025-transmission-150,transmission,priority,150,Transmission Kema (PLTU Sulut 3) ke Belang,SULAWESI UTARA,2027,110,km,,,,
idn-jetp-progress-report-2025-transmission-151,transmission,priority,151,Transmission Likupang ke Bitung Baru,SULAWESI UTARA,2027,32,km,,,,
idn-jetp-progress-report-2025-transmission-152,transmission,priority,152,Transmission Molibagu ke Botupingge,SULAWESI UTARA,2027,206,km,,,,
idn-jetp-progress-report-2025-transmission-153,transmission,priority,153,Transmission Tutuyan ke Molibagu,SULAWESI UTARA,2027,160,km,,,,
idn-jetp-progress-report-2025-transmission-154,transmission,priority,154,Transmission Lolak ke Kawasan Industri Boalangan Mongondow (KIMO),SULAWESI UTARA,2027,8,km,,,,
idn-jetp-progress-report-2025-transmission-155,transmission,priority,155,Transmission PLTP Sulbagut (Kuota) Tersebar 30 MW ke GI Eksisting/New Sistem Sulbagut,SULAWESI UTARA,2027,20,km,,,,
idn-jetp-progress-report-2025-transmission-156,transmission,priority,156,Transmission Kalora ke Incomer Single Phi (Poso-Palu Baru),SULAWESI TENGAH,2027,10,km,,,,
idn-jetp-progress-report-2025-transmission-157,transmission,priority,157,Transmission Bungku (sisi 150 kV GITET Bungku) ke PT Hengjaya Mineralindo,SULAWESI TENGAH,2027,9,km,,,,
idn-jetp-progress-report-2025-transmission-158,transmission,priority,158,Transmission Bungku (sisi 150 kV GITET Bungku) ke PT Sarana Mineralindo Perkasa,SULAWESI TENGAH,2027,82,km,,,,
idn-jetp-progress-report-2025-transmission-159,transmission,priority,159,Transmission Pelanggan PT Gorontalo Mineral ke Botupingge,GORONTALO,2027,64,km,,,,
idn-jetp-progress-report-2025-transmission-160,transmission,priority,160,Transmission Bantaeng Switching ke PT Buttatoa Smelter Pratama,SULAWESI SELATAN,2027,2,km,,,,
idn-jetp-progress-report-2025-transmission-161,transmission,priority,161,Transmission Malili ke PT Huayou Int. Mining (Malili),SULAWESI SELATAN,2027,27,km,,,,
idn-jetp-progress-report-2025-transmission-162,transmission,priority,162,Transmission Bantaeng Switching ke PT Huadi Dowstone,SULAWESI SELATAN,2027,2,km,,,,
idn-jetp-progress-report-2025-transmission-163,transmission,priority,163,Transmission Bantaeng Switching ke PT Huadi 6 (Yatai SS),SULAWESI SELATAN,2027,2,km,,,,
idn-jetp-progress-report-2025-transmission-164,transmission,priority,164,Transmission PLTB Sulbagsel (Kuota) Tersebar 70 MW ke GI Eksisting / New Sistem Sulbagsel,SULAWESI SELATAN,2027,10,km,,,,
idn-jetp-progress-report-2025-transmission-165,transmission,priority,165,Transmission PLTGU/G/MG Sulbagsel 400 MW ke Bantaeng Switching,SULAWESI SELATAN,2027,10,km,,,,
idn-jetp-progress-report-2025-transmission-166,transmission,priority,166,Transmission PLTGU/G/MG Sulbagsel 2 300 MW ke GI Eksisting / New Sistem Sulbagsel,SULAWESI SELATAN,2027,10,km,,,,
idn-jetp-progress-report-2025-transmission-167,transmission,priority,167,Transmission Andowia (sisi 150 kV GITET Andowia) ke Vale Indonesia,SULAWESI TENGGARA,2027,31,km,,,,
idn-jetp-progress-report-2025-transmission-168,transmission,priority,168,Transmission Kendari (sisi 150 kV GITET Kendari) ke PT Industri Smelter Nusantara (ISN),SULAWESI TENGGARA,2027,60,km,,,,
idn-jetp-progress-report-2025-transmission-169,transmission,priority,169,Transmission Inc. 1 Phi (Malili - Lasusua) ke PT Kovalen Mining,SULAWESI TENGGARA,2027,2,km,,,,
idn-jetp-progress-report-2025-transmission-170,transmission,priority,170,Transmission Andowia (sisi 150 kV GITET Andowia) ke PT Nikel Prima Gemilang,SULAWESI TENGGARA,2027,25,km,,,,
idn-jetp-progress-report-2025-transmission-171,transmission,priority,171,Transmission PLTGU/G/MG Sulbagsel 300,SULAWESI TENGGARA,2027,10,km,,,,
idn-jetp-progress-report-2025-transmission-172,transmission,priority,172,Transmission PLTGU/G/MG Sulbagsel 300 MW ke Kolaka Smelter,SULAWESI TENGGARA,2027,10,km,,,,
idn-jetp-progress-report-2025-transmission-173,transmission,priority,173,Transmission PLTGU/G/MG Klaster PoCi 200 MW ke Kolaka Smelter,SULAWESI TENGGARA,2027,10,km,,,,
idn-jetp-progress-report-2025-transmission-174,transmission,priority,174,Transmission GI Mako ke Inc. 1 phi (Namrole-Namlea),MALUKU,2027,2,km,,,,
idn-jetp-progress-report-2025-transmission-175,transmission,priority,175,Transmission PLTS + BESS Ambon (Kuota) Tersebar 30 MW ke GI Eksisting/GI Rencana Sistem Ambon,MALUKU,2027,10,km,,,,
idn-jetp-progress-report-2025-transmission-176,transmission,priority,176,Transmission GI Ternate 1 ke GI Tidore,MALUKU UTARA,2027,20,km,,,,
idn-jetp-progress-report-2025-transmission-177,transmission,priority,177,Transmission GI Ternate 1 ke GI Tidore,MALUKU UTARA,2027,8,km,,,,
idn-jetp-progress-report-2025-transmission-178,transmission,priority,178,Transmission PLTMG Tidore ke Incomer 1 phi (GI Ternate - GI Tidore),MALUKU UTARA,2027,20,km,,,,
idn-jetp-progress-report-2025-transmission-179,transmission,priority,179,Transmission PLTMG Halmahera 1 ke Incomer 1 phi (GI Sofifi - GI Jailolo),MALUKU UTARA,2027,10,km,,,,
idn-jetp-progress-report-2025-transmission-180,transmission,priority,180,Transmission PLTMG Sumbawa 4 ke Incomer 2 phi (Labuhan - Empang),NUSA TENGGARA BARAT,2027,12,km,,,,
idn-jetp-progress-report-2025-transmission-181,transmission,priority,181,Transmission PLTB Lombok (Kuota) Tersebar 30 MW ke GI Eksisting/GI Rencana Sistem Lombok,NUSA TENGGARA BARAT,2027,10,km,,,,
idn-jetp-progress-report-2025-transmission-182,transmission,priority,182,Transmission PLTS + BESS Sumbawa-Bima (Kuota) Tersebar 50 MW ke GI Eksisting/GI Rencana Sistem Sumbawa-Bima,NUSA TENGGARA BARAT,2027,10,km,,,,
idn-jetp-progress-report-2025-transmission-183,transmission,priority,183,Transmission GI Amfoang ke GI Kefamenanu,NUSA TENGGARA TIMUR,2027,252,km,,,,
